"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"292","ENI.MI","2017-12-31","2014-09-30","0.0031","114350","1893007.52","Russell Investments Canada Limited","Aggregate MFs","Investment Managers","HIGH","HIGH","100.918","213","43","172","0.17","Investment Advisor",".","Active","North America","Canada"
"293","ENI.MI","2017-12-31","2001-06-30","0.0031","113000","1870658.5","S-Bank Fund Management Ltd","Aggregate MFs","Investment Managers","HIGH","HIGH","120.3374","30","27","53","0.28","Investment Advisor/Hedge Fund","GARP","Active","Europe","Finland"
"294","ENI.MI","2017-12-31","1998-03-31","0.0031","112951","1869847.33","Oddo BHF Asset Management S.A.S","Aggregate MFs","Investment Managers","MED","MED","61.2403","1672","859","1249","0.01","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","France"
"295","ENI.MI","2017-12-31","2000-09-30","0.0031","112222","1857779.1","Ampega Investment GmbH","Aggregate MFs","Investment Managers","LOW","LOW","49.819","169","1","79","0.0","Investment Advisor","GARP","Active","Europe","Germany"
"296","ENI.MI","2017-12-31","1997-03-31","0.0031","111017","1837830.93","Lazard Asset Management Limited","Aggregate MFs","Investment Managers","MED","MED","67.5061","4876","2607","2505","0.01","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"297","ENI.MI","2017-11-30","1999-12-31","0.003","108869","1789457.98","Mediobanca SGR S.p.A.","Aggregate MFs","Investment Managers","LOW","LOW","12.3531","259","79","386","0.11","Investment Advisor","Core Value","Active","Europe","Italy"
"298","ENI.MI","2017-12-31","2008-12-31","0.0029","107000","1771331.5","GN Invest & Consulting AG","Aggregate MFs","Investment Managers","LOW","LOW","0.0","4475","1443","3235","1.07","Investment Advisor",".","Active","Europe","Liechtenstein"
"299","ENI.MI","2017-12-31","1997-06-30","0.0029","103893","1719896.67","Zenit SGR S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","234.6698","1575","27","411","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Italy"
"300","ENI.MI","2017-09-30","1997-12-31","0.0028","103528","1712011.48","NBG Asset Management Mutual Funds Management Company S.A.","Aggregate MFs","Investment Managers","MED","MED","71.3893","1201","329","475","0.0","Investment Advisor","Core Value","Active","Europe","Greece"
"301","ENI.MI","2016-12-31","2012-06-30","0.0028","102900","1673534.73","HuaAn Fund Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","36.9555","2864","920","3230","0.0","Investment Advisor","Core Value","Active","Asia / Pacific","China (Mainland)"
"302","ENI.MI","2017-12-31","2001-06-30","0.0028","102468","1696306.51","UBS Asset Management (Canada) Inc.","Aggregate MFs","Investment Managers","LOW","LOW","46.979","1421","906","1598","0.1","Investment Advisor","Core Growth","Active","North America","Canada"
"303","ENI.MI","2016-06-30","2016-06-30","0.0028","101854","1642181.86","Conning Asia Pacific Limited","Aggregate MFs","Investment Managers",".",".",".","244","130","106","0.03","Investment Advisor",".","Active","Asia / Pacific","Hong Kong"
"304","ENI.MI","2017-12-31","2013-01-31","0.0028","100400","1662071.8","Generali Investments CEE, a.s.","Aggregate MFs","Investment Managers","LOW","LOW","25.919","227","6","48","0.0","Investment Advisor","Core Value","Active","Europe","Czech Republic"
"305","ENI.MI","2017-12-31","1997-03-31","0.0028","100098","1657072.34","Imantia Capital","Aggregate MFs","Investment Managers","LOW","LOW","34.2058","220","35","257","0.49","Investment Advisor","GARP","Active","Europe","Spain"
"306","ENI.MI","2017-11-30","1997-03-31","0.0028","100076","1644929.2","Candriam Luxembourg S.A.","Aggregate MFs","Investment Managers","LOW","LOW","26.1481","71","18","57","1.38","Investment Advisor","GARP","Active","Europe","Luxembourg"
"307","ENI.MI","2017-12-31","2000-09-30","0.0027","99877","1653413.8","MEAG Munich ERGO Kapitalanlagegesellschaft mbH","Aggregate MFs","Investment Managers","HIGH","HIGH","110.3979","51","14","89","0.56","Investment Advisor","Core Value","Active","Europe","Germany"
"308","ENI.MI","2017-12-31","2013-10-31","0.0027","97895","1620602.78","Harris Associates L.P.","Aggregate MFs","Investment Managers","LOW","LOW","31.6851","749","221","717","0.01","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"309","ENI.MI","2017-12-31","2000-09-30","0.0027","97621","1616066.84","UBS Gestión, S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","LOW","LOW","17.0888","1040","184","673","0.01","Investment Advisor","Growth","Active","Europe","Spain"
"310","ENI.MI","2017-12-31","2005-09-30","0.0027","96377","1595473.05","Argonaut Capital Partners LLP","Aggregate MFs","Investment Managers","HIGH","HIGH","132.7625","1624","674","1283","0.23","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"311","ENI.MI","2017-12-31","2001-03-31","0.0026","96000","1589232.0","AXA Rosenberg Investment Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","94.4792","15","5","4","0.03","Investment Advisor/Hedge Fund","Core Value","Passive","Europe","United Kingdom"
"312","ENI.MI","2017-12-31","2007-03-31","0.0025","92435","1530215.57","Morgan Stanley Investment Management Inc. (US)","Aggregate MFs","Investment Managers","MED","MED","53.0489","9174","4968","5360","0.01","Investment Advisor/Hedge Fund","GARP","Active","North America","United States"
"313","ENI.MI","2017-12-31","2013-12-31","0.0025","90652","1500698.53","PGIM Securities Investment Trust Enterprise","Aggregate MFs","Investment Managers","MED","MED","90.9989","394","93","503","0.39","Investment Advisor","Core Growth","Active","Asia / Pacific","Taiwan"
"314","ENI.MI","2017-12-31","2007-03-31","0.0025","90500","1498182.25","ATL 12 Capital Gestión SGIIC, S.A.","Aggregate MFs","Investment Managers","LOW","LOW","39.6698","283","54","76","0.02","Investment Advisor","Core Growth","Active","Europe","Spain"
"315","ENI.MI","2017-02-28","2016-02-29","0.0024","87447","1342731.2","Marcegaglia (Emma)","20F","Strategic Entities","LOW","LOW","0.123","582","253","298","0.21","Individual Investor",".",".","North America","United States"
"316","ENI.MI","2017-12-31","2001-03-31","0.0023","85000","1407132.5","Allianz Invest Kapitalanlagegesellschaft mbH","Aggregate MFs","Investment Managers","HIGH","HIGH","135.7297","7709","4193","3053","0.09","Investment Advisor","GARP","Active","Europe","Austria"
"317","ENI.MI","2017-12-31","2000-06-30","0.0023","83900","1388922.55","Banque SYZ S.A.","Aggregate MFs","Investment Managers","MED","MED","87.2445","7472","2191","2071","0.08","Bank and Trust","GARP","Active","Europe","Switzerland"
"318","ENI.MI","2017-12-31","2005-12-31","0.0023","83857","1388210.71","Grupo Catalana Occidente, S.A.","Aggregate MFs","Investment Managers","LOW","LOW","5.4333","2589","1239","2335","0.03","Insurance Company","Yield","Active","Europe","Spain"
"319","ENI.MI","2017-12-31","2011-10-31","0.0023","83330","1379486.49","Sal. Oppenheim jr. & Cie. AG & Co. KGaA (Asset Management)","Aggregate MFs","Investment Managers","MED","MED","55.8353","526","151","411","0.27","Investment Advisor",".","Active","Europe","Germany"
"320","ENI.MI","2016-08-31","2003-12-31","0.0023","83000","1253731.6","Ampega Asset Management GmbH","Aggregate MFs","Investment Managers",".",".",".","1731","913","1120","0.01","Investment Advisor","Income Value","Active","Europe","Germany"
"321","ENI.MI","2017-12-31","2015-08-31","0.0023","82718","1369355.45","MLC Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","46.5054","399","154","493","0.59","Investment Advisor",".","Active","Asia / Pacific","Australia"
"322","ENI.MI","2017-12-31","1997-06-30","0.0022","81758","1353462.81","Allianz Popular Asset Management, SGIIC, S.A.","Aggregate MFs","Investment Managers","LOW","LOW","47.4619","1060","370","678","0.0","Investment Advisor","GARP","Active","Europe","Spain"
"323","ENI.MI","2017-12-31","2017-10-31","0.0022","80000","1324360.0","Miton Asset Management Limited_NLE","Aggregate MFs","Investment Managers","LOW","LOW","36.8226","1698","982","762","0.0","Investment Advisor/Hedge Fund",".","Active","Europe","United Kingdom"
"324","ENI.MI","2017-12-31","1997-06-30","0.0022","80000","1324360.0","Mackenzie Investments Europe Limited","Aggregate MFs","Investment Managers","MED","MED","57.3396","2762","448","1306","0.05","Investment Advisor","GARP","Active","Europe","Ireland"
"325","ENI.MI","2017-11-30","2006-12-31","0.0022","79632","1308895.26","Apo Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","92.976","1680","764","627","0.45","Investment Advisor",".","Active","Europe","Germany"
"326","ENI.MI","2017-03-31","2017-03-31","0.0022","79074","1292551.51","HSBC Global Asset Management (Bermuda) Limited","Aggregate MFs","Investment Managers","LOW","LOW","0.0","2562","871","2105","0.31","Investment Advisor",".","Active","North America","Bermuda"
"327","ENI.MI","2017-12-31","2010-03-31","0.0022","78643","1301895.54","Degussa Bank AG","Aggregate MFs","Investment Managers","LOW","LOW","8.4755","518","225","555","0.03","Bank and Trust","GARP","Active","Europe","Germany"
"328","ENI.MI","2017-08-31","2013-09-30","0.0022","78228","1226841.9","SEI Investments Management Corporation","Aggregate MFs","Investment Managers","LOW","LOW","49.1734","422","219","403","0.01","Investment Advisor/Hedge Fund","Specialty","Active","North America","United States"
"329","ENI.MI","2017-05-29","2003-03-31","0.0021","76000","1203732.01","Tokio Marine Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","64.9124","596","296","451","0.0","Investment Advisor","GARP","Active","Asia / Pacific","Japan"
"330","ENI.MI","2016-08-31","2014-10-31","0.0021","75929","1146922.73","AJO, LP","Aggregate MFs","Investment Managers","MED","MED","76.5172","90","1","28","0.0","Investment Advisor/Hedge Fund","Deep Value","Passive","North America","United States"
"331","ENI.MI","2017-09-30","1997-09-30","0.0021","75140","1242567.64","HSBC Global Asset Management (Hong Kong) Limited","Aggregate MFs","Investment Managers","MED","MED","77.4336","2426","1290","1278","0.03","Investment Advisor","Core Value","Active","Asia / Pacific","Hong Kong"
"332","ENI.MI","2017-11-30","1999-03-31","0.0021","74772","1229009.3","Daiwa Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","32.6467","2013","528","1376","0.04","Investment Advisor","GARP","Active","Asia / Pacific","Japan"
"333","ENI.MI","2017-12-31","2011-06-30","0.002","74500","1233310.25","EARNEST Partners, LLC","Aggregate MFs","Investment Managers","LOW","LOW","24.9407","213","115","159","0.77","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"334","ENI.MI","2017-12-31","2009-09-30","0.002","73000","1208478.5","Messieurs Hottinguer & Cie Gestion Privée S.A.","Aggregate MFs","Investment Managers","MED","MED","67.6429","752","343","870","0.48","Investment Advisor",".","Active","Europe","France"
"335","ENI.MI","2017-12-31","2015-03-31","0.002","72809","1205316.59","Macquarie Investment Management Austria Kapitalanlage AG","Aggregate MFs","Investment Managers","HIGH","HIGH","134.2467","885","290","965","0.4","Investment Advisor","Core Growth","Active","Europe","Austria"
"336","ENI.MI","2017-12-31","2013-12-31","0.002","72653","1202734.09","Andbank Wealth Management, SGIIC, S.A.U.","Aggregate MFs","Investment Managers","LOW","LOW","29.467","2855","531","2471","0.14","Investment Advisor",".","Active","Europe","Spain"
"337","ENI.MI","2017-11-30","2000-06-30","0.002","72186","1186506.84","Swiss Life Asset Management","Aggregate MFs","Investment Managers","HIGH","HIGH","103.3698","29","9","12","0.01","Investment Advisor","Index","Passive","Europe","Switzerland"
"338","ENI.MI","2017-12-31","2009-03-31","0.002","71364","1181395.34","Commerzbank AG","Aggregate MFs","Investment Managers","MED","MED","56.6129","508","173","669","0.09","Bank and Trust","Index","Passive","Europe","Germany"
"339","ENI.MI","2017-12-31","2015-03-31","0.002","71103","1177074.61","Cambria Investment Management, L.P.","Aggregate MFs","Investment Managers","MED","MED","74.6808","373","66","58","0.01","Investment Advisor/Hedge Fund",".","Active","North America","United States"
"340","ENI.MI","2017-12-31","2017-11-30","0.0019","70000","1158815.0","Intermonte Advisory e Gestione","Aggregate MFs","Investment Managers","HIGH","HIGH","483.1996","844","308","743","0.79","Investment Advisor",".","Active","Europe","Italy"
"341","ENI.MI","2017-12-31","2017-06-30","0.0019","70000","1158815.0","8a+ Investimenti SGR","Aggregate MFs","Investment Managers","HIGH","HIGH","200.0933","1247","405","556","0.0","Investment Advisor/Hedge Fund","GARP","Active","Europe","Italy"
"342","ENI.MI","2017-12-31","1999-03-31","0.0019","68729","1137774.23","E.Öhman J:or Fonder AB","Aggregate MFs","Investment Managers","LOW","LOW","41.5531","1105","573","648","0.0","Investment Advisor","Growth","Active","Europe","Sweden"
"343","ENI.MI","2017-12-31","2001-06-30","0.0019","68408","1132460.24","Ecofi Investissements S.A","Aggregate MFs","Investment Managers","MED","MED","75.1847","1550","223","734","0.03","Investment Advisor","Yield","Active","Europe","France"
"344","ENI.MI","2017-12-31","2004-12-31","0.0019","68331","1131185.54","Nextam Partners SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","62.1014","112","22","29","0.07","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Italy"
"345","ENI.MI","2017-12-31","2007-06-30","0.0019","68012","1125904.65","Manulife Investment Management (North America) Limited","Aggregate MFs","Investment Managers","LOW","LOW","33.8248","684","177","517","0.25","Investment Advisor","Core Value","Active","North America","Canada"
"346","ENI.MI","2017-12-31","2003-06-30","0.0019","68000","1125706.0","MainFirst Asset Management","Aggregate MFs","Investment Managers","MED","MED","79.3822","723","361","510","0.0","Investment Advisor","Core Growth","Active","Europe","Germany"
"347","ENI.MI","2017-12-31","1997-03-31","0.0019","67547","1118206.81","Frankfurt-Trust Investment-Gesellschaft mbH_NLE","Aggregate MFs","Investment Managers","MED","MED","55.3171","564","149","431","0.13","Investment Advisor",".","Active","Europe","Germany"
"348","ENI.MI","2016-10-31","1997-06-30","0.0019","67327","976460.67","Columbia Threadneedle Management Limited","Aggregate MFs","Investment Managers","LOW","LOW","35.0046","1738","901","897","0.0","Investment Advisor/Hedge Fund","Growth","Active","Europe","United Kingdom"
"349","ENI.MI","2017-12-31","2000-09-30","0.0019","67325","1114531.71","Popular Gestión Privada S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","LOW","LOW","21.3851","1123","425","763","0.0","Investment Advisor","GARP","Active","Europe","Spain"
"350","ENI.MI","2017-12-31","2006-06-30","0.0018","66818","1106138.84","Shinkin Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","59.2665","5529","1649","4290","0.02","Investment Advisor","GARP","Active","Asia / Pacific","Japan"
"351","ENI.MI","2017-12-31","1997-03-31","0.0018","66745","1104930.36","Swisscanto Fondsleitung AG","Aggregate MFs","Investment Managers","LOW","LOW","0.0","1404","774","653","0.0","Investment Advisor","GARP","Active","Europe","Switzerland"
"352","ENI.MI","2017-12-31","1997-03-31","0.0018","65839","1089931.73","INVESCO Asset Management Deutschland GmbH","Aggregate MFs","Investment Managers","MED","MED","53.1054","110","32","67","0.11","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Germany"
"353","ENI.MI","2017-12-31","2016-04-30","0.0018","65227","1079800.37","WisdomTree Asset Management, Inc.","Aggregate MFs","Investment Managers","MED","MED","89.0058","2333","998","967","0.32","Investment Advisor/Hedge Fund","Growth","Active","North America","United States"
"354","ENI.MI","2017-09-30","2002-06-30","0.0018","64966","1074325.54","Banque Cantonale Vaudoise","Aggregate MFs","Investment Managers","MED","MED","56.2437","3362","970","1242","0.72","Bank and Trust","Core Growth","Active","Europe","Switzerland"
