"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"595","ENI.MI","2019-12-31","1997-09-30","0.0001","3769","58431.95","Creand Wealth Management","Aggregate MFs","Investment Managers","MED","MED","75.1441","1014","858","698","0.0","Investment Advisor","Yield","Active","Europe","Spain"
"596","ENI.MI","2019-12-31","2019-12-31","0.0001","3627","56230.48","Danske Bank Group Treasury","Aggregate MFs","Investment Managers",".",".",".","2845","117","2734","0.0","Investment Advisor",".","Active","Europe","Denmark"
"597","ENI.MI","2019-12-31","2000-06-30","0.0001","3603","55858.4","DINAMIK S.A._NLE","Aggregate MFs","Investment Managers","MED","MED","59.0859","2264","968","2111","0.0","Investment Advisor",".","Active","Europe","Luxembourg"
"598","ENI.MI","2019-12-31","2019-09-30","0.0001","3603","55858.4","Pire Asset Management SA","Aggregate MFs","Investment Managers","LOW","LOW","33.4968","2374","1269","1339","0.0","Investment Advisor",".","Active","Europe","Belgium"
"599","ENI.MI","2019-12-31","2015-12-31","0.0001","3547","54990.22","IST Investmentstiftung","Aggregate MFs","Investment Managers","MED","MED","58.3113","464","78","628","0.0","Foundation","Core Value","Active","Europe","Switzerland"
"600","ENI.MI","2019-12-31","2017-06-30","0.0001","3500","54261.56","Diem Client Partner AG","Aggregate MFs","Investment Managers",".",".",".","135","38","91","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"601","ENI.MI","2019-12-31","2000-12-31","0.0001","3381","52416.67","M.M.Warburg & CO (AG & Co.) KGaA","Aggregate MFs","Investment Managers","MED","MED","68.2619","190","25","134","0.0","Bank and Trust","GARP","Active","Europe","Germany"
"602","ENI.MI","2019-12-31","2018-06-30","0.0001","3365","52168.61","AXA Investment Managers - Real Assets","Aggregate MFs","Investment Managers","LOW","LOW","37.8385","254","25","168","0.0","Investment Advisor",".","Active","Europe","France"
"603","ENI.MI","2019-01-31","2017-01-31","0.0001","3255","55152.7","Resona Bank, Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","44.4888","50","10","69","0.0","Bank and Trust","Index","Passive","Asia / Pacific","Japan"
"604","ENI.MI","2019-12-31","2016-10-31","0.0001","3074","47657.15","BlackRock Investment Management (Australia) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","22.2955","462","245","225","0.0","Investment Advisor","Index","Passive","Asia / Pacific","Australia"
"605","ENI.MI","2019-12-31","2011-06-30","0.0001","2949","45719.24","Ossiam","Aggregate MFs","Investment Managers","HIGH","HIGH","238.7657","320","134","82","0.0","Investment Advisor",".","Active","Europe","France"
"606","ENI.MI","2019-08-31","2017-08-31","0.0001","2850","42843.96","ArcInvest AG","Aggregate MFs","Investment Managers","LOW","LOW","29.1074","1169","402","525","0.0","Investment Advisor",".","Active","Europe","Liechtenstein"
"607","ENI.MI","2019-12-31","2015-12-31","0.0001","2777","43052.67","SinoPac Securities Investment Trust Co., Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","121.9795","1169","495","482","0.0","Investment Advisor","Core Growth","Active","Asia / Pacific","Taiwan"
"608","ENI.MI","2018-11-30","2018-07-31","0.0001","2741","44183.28","Renaissance Investment Management","Aggregate MFs","Investment Managers","MED","MED","50.1188","2364","379","1639","0.0","Investment Advisor","GARP","Active","North America","United States"
"609","ENI.MI","2019-12-31","2000-12-31","0.0001","2658","41207.78","Caja Laboral Gestión S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","MED","MED","64.799","52","8","55","0.0","Investment Advisor","GARP","Active","Europe","Spain"
"610","ENI.MI","2019-12-31","2019-06-30","0.0001","2500","38758.26","AZ Swiss & Partners S.A.","Aggregate MFs","Investment Managers","MED","MED","54.5953","72","50","843","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"611","ENI.MI","2019-12-31","1999-12-31","0.0001","2400","37207.93","Dr. Kohlhase Vermögensverwaltungsgesellschaft mbH","Aggregate MFs","Investment Managers","LOW","LOW","29.1221","548","133","391","0.0","Investment Advisor","GARP","Active","Europe","Germany"
"612","ENI.MI","2019-12-31","2018-06-30","0.0001","2381","36913.36","Cohen & Steers UK Limited","Aggregate MFs","Investment Managers","MED","MED","90.4225","299","55","307","0.0","Investment Advisor",".","Passive","Europe","United Kingdom"
"613","ENI.MI","2019-12-31","2014-03-31","0.0001","2325","36045.18","DONNER & REUSCHEL Aktiengesellschaft","Aggregate MFs","Investment Managers","HIGH","HIGH","135.0319","3276","1941","1978","0.0","Bank and Trust","GARP","Active","Europe","Germany"
"614","ENI.MI","2019-12-31","2008-04-30","0.0001","2307","35766.12","Kathrein Capital Management AG","Aggregate MFs","Investment Managers","LOW","LOW","0.0","440","70","428","0.0","Investment Advisor",".","Active","Europe","Austria"
"615","ENI.MI","2018-04-30","2012-10-31","0.0001","2279","44587.95","St. Galler Kantonalbank AG","Aggregate MFs","Investment Managers","MED","MED","52.9078","2601","1139","1829","0.0","Investment Advisor","Core Value","Active","Europe","Switzerland"
"616","ENI.MI","2019-12-31","2017-12-31","0.0001","2278","35316.52","GWL Investment Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","37.6884","40","11","8","0.0","Investment Advisor","Core Growth","Active","North America","Canada"
"617","ENI.MI","2019-12-31","2017-04-30","0.0001","2239","34711.9","Thurgauer Kantonalbank","Aggregate MFs","Investment Managers","MED","MED","51.3776","44","44","0","0.0","Bank and Trust","Specialty","Active","Europe","Switzerland"
"618","ENI.MI","2019-06-30","2018-09-30","0.0001","2215","36778.18","Ashburton Fund Managers (Proprietary) Limited","Aggregate MFs","Investment Managers","LOW","LOW","29.4449","360","70","346","0.0","Investment Advisor",".","Active","Africa","South Africa"
"619","ENI.MI","2019-12-31","2005-12-31","0.0001","2000","31006.61","DUX Inversores, SGIIC, S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","117.2047","520","200","301","0.0","Investment Advisor","Yield","Active","Europe","Spain"
"620","ENI.MI","2019-06-30","2019-06-30","0.0001","1851","30734.27","Exchange Traded Concepts, LLC","Aggregate MFs","Investment Managers","HIGH","HIGH","205.4496","409","191","384","0.0","Investment Advisor","Core Growth","Active","North America","United States"
"621","ENI.MI","2019-12-31","1997-03-31","0.0001","1837","28479.57","Lord, Abbett & Co. LLC","Aggregate MFs","Investment Managers","MED","MED","69.9378","741","155","337","0.0","Investment Advisor","Core Value","Active","North America","United States"
"622","ENI.MI","2018-09-30","2015-06-30","0.0","1684","31828.11","Kyobo AXA Investment Managers Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","69.6695","316","146","970","0.0","Investment Advisor","Core Growth","Active","Asia / Pacific","South Korea"
"623","ENI.MI","2019-01-31","2016-06-30","0.0","1635","27703.43","Evolve Funds Group Inc","Aggregate MFs","Investment Managers","MED","MED","70.5054","390","185","213","0.0","Investment Advisor",".","Active","North America","Canada"
"624","ENI.MI","2019-12-31","2002-06-30","0.0","1606","24898.3","Les Fils Dreyfus & Cie SA, Banquiers","Aggregate MFs","Investment Managers","LOW","LOW","12.9834","560","176","444","0.0","Bank and Trust","Growth","Active","Europe","Switzerland"
"625","ENI.MI","2018-12-31","2015-08-31","0.0","1500","23583.3","Wyss & Partner, Vermögensverwaltung und Anlageberatung AG","Aggregate MFs","Investment Managers","MED","MED","86.5466","1092","419","911","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"626","ENI.MI","2019-12-31","1999-06-30","0.0","1486","23037.91","SEI Investments Canada","Aggregate MFs","Investment Managers","LOW","LOW","30.5787","2404","393","1112","0.0","Investment Advisor",".","Passive","North America","Canada"
"627","ENI.MI","2019-12-31","2019-06-30","0.0","1450","22479.79","Anphiko Asset Management S.A.","Aggregate MFs","Investment Managers","MED","MED","69.5661","1543","1390","282","0.0","Investment Advisor",".","Active","Europe","Luxembourg"
"628","ENI.MI","2019-05-31","2001-06-30","0.0","1369","20760.49","Sumitomo Mitsui Trust Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","12.4486","71","7","25","0.0","Investment Advisor","Core Growth","Active","Asia / Pacific","Japan"
"629","ENI.MI","2019-12-31","2019-12-31","0.0","1321","20479.86","Scottish Friendly Asset Managers Limited","Aggregate MFs","Investment Managers",".",".",".","1852","342","533","0.0","Investment Advisor",".","Active","Europe","United Kingdom"
"630","ENI.MI","2019-12-31","2017-09-30","0.0","1314","20371.34","Fubon Asset Management Company Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","104.3568","4568","3487","1303","0.0","Investment Advisor","Core Growth","Active","Asia / Pacific","Taiwan"
"631","ENI.MI","2018-12-31","2018-07-31","0.0","1311","20611.8","Arabesque Asset Management Ltd","Aggregate MFs","Investment Managers","HIGH","HIGH","164.9798","87","53","75","0.0","Investment Advisor",".","Active","Europe","United Kingdom"
"632","ENI.MI","2019-12-31","2005-12-31","0.0","1189","18433.43","GET Capital AG","Aggregate MFs","Investment Managers","HIGH","HIGH","201.9772","2722","1133","922","0.0","Investment Advisor",".","Active","Europe","Germany"
"633","ENI.MI","2019-12-31","2018-07-31","0.0","1186","18386.92","Graubündner Kantonalbank","Aggregate MFs","Investment Managers","HIGH","HIGH","111.6896","191","11","132","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"634","ENI.MI","2019-12-31","2017-02-28","0.0","1175","18216.38","First Sentier Investments (U.K.) Ltd","Aggregate MFs","Investment Managers","MED","MED","70.4603","344","68","442","0.0","Investment Advisor",".","Active","Europe","United Kingdom"
"635","ENI.MI","2019-12-31","2018-06-30","0.0","1159","17968.33","Quaestio Capital Management SGR S.p.A.","Aggregate MFs","Investment Managers","LOW","LOW","38.3112","266","6","44","0.0","Investment Advisor",".","Active","Europe","Italy"
"636","ENI.MI","2018-12-31","2016-12-31","0.0","845","13285.29","Schroder Investment Management (Hong Kong) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","47.8962","731","37","306","0.0","Investment Advisor/Hedge Fund","GARP","Active","Asia / Pacific","Hong Kong"
"637","ENI.MI","2019-12-31","2001-12-31","0.0","843","13069.28","Invesco Canada Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","20.2653","3234","1133","3090","0.0","Investment Advisor","Core Growth","Active","North America","Canada"
"638","ENI.MI","2019-02-28","2017-02-28","0.0","822","14174.32","Nomura Asset Management Singapore Ltd.","Aggregate MFs","Investment Managers","MED","MED","54.4426","1991","1069","2512","0.0","Investment Advisor","Core Growth","Active","Asia / Pacific","Singapore"
"639","ENI.MI","2019-12-31","2015-05-31","0.0","577","8945.41","Mirae Asset Global Investments (USA) LLC","Aggregate MFs","Investment Managers","MED","MED","53.562","507","282","338","0.0","Investment Advisor","Index","Passive","North America","United States"
"640","ENI.MI","2019-09-30","2019-03-31","0.0","392","5995.34","AmFunds Management Berhad","Aggregate MFs","Investment Managers","MED","MED","73.058","49","2","49","0.0","Investment Advisor",".","Active","Asia / Pacific","Malaysia"
"641","ENI.MI","2019-12-31","2018-12-31","0.0","298","4619.98","PIMCO Europe Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","132.7161","3113","2081","839","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"642","ENI.MI","2019-05-31","2003-03-31","0.0","159","2411.19","Tokio Marine Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","87.7754","124","47","69","0.0","Investment Advisor","GARP","Active","Asia / Pacific","Japan"
"643","ENI.MI","2018-03-31","2017-07-31","0.0","0","0.0","Vanguard Investments Canada Inc.","Aggregate MFs","Investment Managers","LOW","LOW","37.3999","121","6","45","0.0","Investment Advisor","Index","Passive","North America","Canada"
"644","ENI.MI","2019-04-30","2019-03-31","0.0","0","0.0","AQA Capital Limited","Aggregate MFs","Investment Managers","MED","MED","96.0685","98","25","32","0.0","Investment Advisor/Hedge Fund",".","Active","Europe","Malta"
"645","ENI.MI","2018-05-31","2018-04-30","0.0","0","0.0","True Potential Investments LLP","Aggregate MFs","Investment Managers","LOW","LOW","48.653","1182","458","750","0.0","Investment Advisor",".","Active","Europe","United Kingdom"
"646","ENI.MI","2018-11-30","2016-12-31","0.0","0","0.0","GAM Capital Management (Switzerland) AG","Aggregate MFs","Investment Managers","HIGH","HIGH","135.7291","1037","285","333","0.0","Investment Advisor/Hedge Fund",".","Active","Europe","Switzerland"
"647","ENI.MI","2019-03-31","2018-12-31","0.0","0","0.0","Per4m Asset Management (PAM) LLP","Aggregate MFs","Investment Managers","HIGH","HIGH","174.6774","368","43","18","0.0","Investment Advisor/Hedge Fund",".","Active","Europe","United Kingdom"
"648","ENI.MI","2019-08-31","2018-12-31","0.0","0","0.0","WiseAM S.A.S.","Aggregate MFs","Investment Managers","HIGH","HIGH","102.787","126","25","138","0.0","Investment Advisor",".","Active","Europe","France"
"649","ENI.MI","2019-12-31","2018-12-31","0.0","0","0.0","Zenito Oy","Aggregate MFs","Investment Managers","LOW","LOW","47.6844","37","1","167","0.0","Investment Advisor","Core Value","Active","Europe","Finland"
"650","ENI.MI","2019-07-31","2018-04-30","0.0","0","0.0","Finlabo SIM S.p. A.","Aggregate MFs","Investment Managers","HIGH","HIGH","322.6556",".",".",".",".","Investment Advisor",".","Active","Europe","Italy"
"651","ENI.MI","2018-05-31","2014-05-31","0.0","0","0.0","Navigera AB","Aggregate MFs","Investment Managers","LOW","LOW","28.7382",".",".",".",".","Investment Advisor",".","Active","Europe","Sweden"
"652","ENI.MI","2018-08-31","2014-09-30","0.0","0","0.0","SKALIS Asset Management AG","Aggregate MFs","Investment Managers",".",".",".",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"653","ENI.MI","2018-05-31","2013-06-30","0.0","0","0.0","Degroof Petercam Asset Services SA","Aggregate MFs","Investment Managers","LOW","LOW","33.8564",".",".",".",".","Investment Advisor",".","Active","Europe","Luxembourg"
"654","ENI.MI","2018-09-30","2018-06-30","0.0","0","0.0","Praude Asset Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","44.0951",".",".",".",".","Investment Advisor",".","Active","Europe","Malta"
"655","ENI.MI","2018-11-30","2018-08-31","0.0","0","0.0","FIL Gestion","Aggregate MFs","Investment Managers","HIGH","HIGH","126.9679",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"656","ENI.MI","2018-12-31","2018-06-30","0.0","0","0.0","Mapfre Asset Management, SGIIC, S.A.","Aggregate MFs","Investment Managers","MED","MED","54.9916",".",".",".",".","Investment Advisor",".","Active","Europe","Spain"
"657","ENI.MI","2019-02-28","2014-11-30","0.0","0","0.0","ACA Asset management Company & Associés","Aggregate MFs","Investment Managers","MED","MED","52.2441",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"658","ENI.MI","2019-10-31","2013-03-31","0.0","0","0.0","NNIP Asset Management B.V.","Aggregate MFs","Investment Managers","HIGH","HIGH","111.1171",".",".",".",".","Investment Advisor",".","Active","Europe","Netherlands"
"659","ENI.MI","2019-08-31","2016-11-30","0.0","0","0.0","Northern Trust Luxembourg Management Company S.A.","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor",".","Active","Europe","Luxembourg"
"660","ENI.MI","2019-01-31","2018-12-31","0.0","0","0.0","Montaigne Capital SAS","Aggregate MFs","Investment Managers","LOW","LOW","41.8785",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"661","ENI.MI","2019-12-31","2011-06-30","0.0","0","0.0","Value Tree AV, S.A","Aggregate MFs","Investment Managers","HIGH","HIGH","110.2624",".",".",".",".","Investment Advisor","Core Value","Active","Europe","Spain"
"662","ENI.MI","2018-09-30","2017-06-30","0.0","0","0.0","Naventi Fonder AB","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor",".","Active","Europe","Sweden"
"663","ENI.MI","2019-07-31","2014-06-30","0.0","0","0.0","Schiketanz Capital Advisors GmbH","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor","Core Growth","Active","Europe","Austria"
"664","ENI.MI","2019-03-31","2018-03-31","0.0","0","0.0","IFM Independent Fund Management AG","Aggregate MFs","Investment Managers","MED","MED","70.1721",".",".",".",".","Investment Advisor",".","Active","Europe","Liechtenstein"
"665","ENI.MI","2018-09-30","2017-03-31","0.0","0","0.0","VI Vorsorgeinvest AG","Aggregate MFs","Investment Managers","LOW","LOW","15.2625",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"666","ENI.MI","2019-10-31","2019-04-30","0.0","0","0.0","Affinity Investment Advisors, LLC","Aggregate MFs","Investment Managers","MED","MED","72.3545",".",".",".",".","Investment Advisor","GARP","Active","North America","United States"
"667","ENI.MI","2019-06-30","2014-08-31","0.0","0","0.0","Carthesio S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","177.8306",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"668","ENI.MI","2018-09-30","2017-03-31","0.0","0","0.0","SNB Capital Company SJSC","Aggregate MFs","Investment Managers","LOW","LOW","0.4658",".",".",".",".","Investment Advisor",".","Active","Middle East","Saudi Arabia"
"669","ENI.MI","2018-04-30","2008-12-31","0.0","0","0.0","Elan Capital-Partners GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","249.4375",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"670","ENI.MI","2018-09-30","2016-11-30","0.0","0","0.0","Merit Capital NV","Aggregate MFs","Investment Managers","HIGH","HIGH","124.3511",".",".",".",".","Investment Advisor",".","Active","Europe","Belgium"
"671","ENI.MI","2018-03-31","2016-03-31","0.0","0","0.0","Richard Bernstein Advisors LLC","Aggregate MFs","Investment Managers","MED","MED","85.8627",".",".",".",".","Investment Advisor","Core Growth","Active","North America","United States"
"672","ENI.MI","2019-03-31","2008-06-30","0.0","0","0.0","Trea Asset Management S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","MED","MED","97.0928",".",".",".",".","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Spain"
"673","ENI.MI","2018-10-31","2013-10-31","0.0","0","0.0","Momentum Alternative Investments SA","Aggregate MFs","Investment Managers","HIGH","HIGH","175.9338",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Switzerland"
"674","ENI.MI","2019-05-31","2018-11-30","0.0","0","0.0","Osmosis Investment Management LLP","Aggregate MFs","Investment Managers","LOW","LOW","37.1948",".",".",".",".","Investment Advisor",".","Active","Europe","United Kingdom"
"675","ENI.MI","2018-03-31","2016-12-31","0.0","0","0.0","Chautauqua Capital Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","42.9158",".",".",".",".","Investment Advisor","GARP","Active","North America","United States"
"676","ENI.MI","2018-11-30","2008-06-30","0.0","0","0.0","JRS Finanzmandate AG","Aggregate MFs","Investment Managers","HIGH","HIGH","208.3703",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"677","ENI.MI","2018-11-30","2016-07-31","0.0","0","0.0","La Française Inflection Point","Aggregate MFs","Investment Managers","HIGH","HIGH","125.3409",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"678","ENI.MI","2019-12-31","2018-06-30","0.0","0","0.0","WBS Hünicke Vermögensverwaltung GmbH","Aggregate MFs","Investment Managers","MED","MED","94.0813",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"679","ENI.MI","2019-03-31","2008-12-31","0.0","0","0.0","Anthilia Capital Partners SGR Spa","Aggregate MFs","Investment Managers","MED","MED","92.2863",".",".",".",".","Investment Advisor/Hedge Fund",".","Active","Europe","Italy"
"680","ENI.MI","2019-08-31","2019-03-31","0.0","0","0.0","augmentum finanz GmbH","Aggregate MFs","Investment Managers","MED","MED","68.574",".",".",".",".","Investment Advisor","GARP","Active","Europe","Germany"
"681","ENI.MI","2019-10-31","2008-06-30","0.0","0","0.0","Quilter Investors Limited","Aggregate MFs","Investment Managers","MED","MED","50.1228",".",".",".",".","Investment Advisor/Hedge Fund","Deep Value","Active","Europe","United Kingdom"
"682","ENI.MI","2019-06-30","2018-06-30","0.0","0","0.0","Quercus Towarzystwo Funduszy Inwestycyjnych SA","Aggregate MFs","Investment Managers","LOW","LOW","31.181",".",".",".",".","Investment Advisor",".","Active","Europe","Poland"
"683","ENI.MI","2019-12-31","2009-09-30","0.0","0","0.0","Mandarine Gestion","Aggregate MFs","Investment Managers","HIGH","HIGH","119.242",".",".",".",".","Investment Advisor","Growth","Active","Europe","France"
"684","ENI.MI","2018-05-31","2016-01-31","0.0","0","0.0","FOX Gestion d'Actifs S.A.S.","Aggregate MFs","Investment Managers","MED","MED","69.2425",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"685","ENI.MI","2018-05-31","2017-05-31","0.0","0","0.0","Brinker Capital Inc._NLE","Aggregate MFs","Investment Managers","MED","MED","56.7983",".",".",".",".","Investment Advisor/Hedge Fund",".","Active","North America","United States"
"686","ENI.MI","2019-12-31","2008-12-31","0.0","0","0.0","Robert Beer Investment GmbH","Aggregate MFs","Investment Managers","LOW","LOW","33.6214",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"687","ENI.MI","2018-04-30","2018-02-28","0.0","0","0.0","Osiris Asset Management AG","Aggregate MFs","Investment Managers","HIGH","HIGH","124.4641",".",".",".",".","Investment Advisor","GARP","Active","Europe","Liechtenstein"
"688","ENI.MI","2018-04-30","2006-09-30","0.0","0","0.0","Lux Gest Asset Management S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","152.8708",".",".",".",".","Investment Advisor",".","Active","Europe","Luxembourg"
"689","ENI.MI","2019-12-31","2018-12-31","0.0","0","0.0","Fairtree Asset Management (Pty) Ltd","Aggregate MFs","Investment Managers","MED","MED","62.1929",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Africa","South Africa"
"690","ENI.MI","2019-04-30","2007-06-30","0.0","0","0.0","Casa4Funds Luxembourg European Asset Management S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","120.0127",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Luxembourg"
"691","ENI.MI","2019-05-31","2011-12-31","0.0","0","0.0","Creutz & Partners, Global Asset Management S.A.","Aggregate MFs","Investment Managers","MED","MED","78.6857",".",".",".",".","Investment Advisor","Yield","Active","Europe","Luxembourg"
"692","ENI.MI","2018-11-30","2014-03-31","0.0","0","0.0","W&W Asset Management Dublin DAC","Aggregate MFs","Investment Managers","HIGH","HIGH","117.2618",".",".",".",".","Investment Advisor",".","Active","Europe","Ireland"
"693","ENI.MI","2019-01-31","2017-04-30","0.0","0","0.0","Plato Investment Management Limited","Aggregate MFs","Investment Managers","MED","MED","86.7429",".",".",".",".","Investment Advisor","Yield","Passive","Asia / Pacific","Australia"
"694","ENI.MI","2018-04-30","2010-06-30","0.0","0","0.0","Schroders Private Bank","Aggregate MFs","Investment Managers","MED","MED","61.5715",".",".",".",".","Bank and Trust",".","Active","Europe","United Kingdom"
"695","ENI.MI","2019-06-30","2012-01-31","0.0","0","0.0","Sanlam Investments UK Limited","Aggregate MFs","Investment Managers","HIGH","HIGH","141.1627",".",".",".",".","Investment Advisor","Core Value","Active","Europe","United Kingdom"
"696","ENI.MI","2019-03-31","2007-03-31","0.0","0","0.0","ATL 12 Capital Gestión SGIIC, S.A.","Aggregate MFs","Investment Managers","MED","MED","67.4268",".",".",".",".","Investment Advisor","Core Growth","Active","Europe","Spain"
"697","ENI.MI","2019-03-31","2017-12-31","0.0","0","0.0","Wydler Asset Management AG","Aggregate MFs","Investment Managers","MED","MED","52.309",".",".",".",".","Investment Advisor","GARP","Active","Europe","Switzerland"
"698","ENI.MI","2019-06-30","2006-03-31","0.0","0","0.0","Spuerkeess Asset Management","Aggregate MFs","Investment Managers","MED","MED","52.9865",".",".",".",".","Investment Advisor","Core Value","Active","Europe","Luxembourg"
"699","ENI.MI","2019-06-30","2018-12-31","0.0","0","0.0","Artico Partners AG","Aggregate MFs","Investment Managers","MED","MED","70.8322",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"700","ENI.MI","2019-01-31","2012-12-31","0.0","0","0.0","Nymbus Capital","Aggregate MFs","Investment Managers","HIGH","HIGH","168.4612",".",".",".",".","Investment Advisor","Hedge Fund","Active","North America","Canada"
"701","ENI.MI","2019-12-31","2018-12-31","0.0","0","0.0","JPMorgan Asset Management (China) Company Limited.","Aggregate MFs","Investment Managers","HIGH","HIGH","124.0459",".",".",".",".","Investment Advisor","Growth","Active","Asia / Pacific","China (Mainland)"
"702","ENI.MI","2018-12-31","2018-06-30","0.0","0","0.0","Bank of China Investment Management Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","88.534",".",".",".",".","Investment Advisor",".","Active","Asia / Pacific","China (Mainland)"
"703","ENI.MI","2019-08-31","2015-08-31","0.0","0","0.0","Zadig Asset Management L.L.P.","Aggregate MFs","Investment Managers","HIGH","HIGH","113.6263",".",".",".",".","Investment Advisor","Hedge Fund","Active","Europe","United Kingdom"
"704","ENI.MI","2019-04-30","2005-12-31","0.0","0","0.0","Dr. Blumer & Partner Asset Management AG","Aggregate MFs","Investment Managers","HIGH","HIGH","157.237",".",".",".",".","Investment Advisor","Core Value","Active","Europe","Liechtenstein"
"705","ENI.MI","2018-05-31","2006-12-31","0.0","0","0.0","Banca Ifigest S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","258.9607",".",".",".",".","Bank and Trust",".","Active","Europe","Italy"
"706","ENI.MI","2018-09-30","2016-09-30","0.0","0","0.0","Massachusetts Mutual Life Insurance Company","Aggregate MFs","Investment Managers","LOW","LOW","40.6755",".",".",".",".","Insurance Company",".","Active","North America","United States"
"707","ENI.MI","2019-06-30","2004-03-31","0.0","0","0.0","Pharus Management S.A.","Aggregate MFs","Investment Managers","MED","MED","68.1525",".",".",".",".","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Switzerland"
"708","ENI.MI","2019-12-31","2016-08-31","0.0","0","0.0","Schelcher Prince Gestion","Aggregate MFs","Investment Managers","HIGH","HIGH","233.1605",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"709","ENI.MI","2019-05-31","2016-04-30","0.0","0","0.0","Vector Asset Management S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","129.5047",".",".",".",".","Investment Advisor","GARP","Active","Europe","Luxembourg"
"710","ENI.MI","2019-06-30","2018-06-30","0.0","0","0.0","Bank Dierickx Leys N.V.","Aggregate MFs","Investment Managers","MED","MED","73.1477",".",".",".",".","Investment Advisor",".","Active","Europe","Belgium"
"711","ENI.MI","2019-11-30","2012-06-30","0.0","0","0.0","Axxion S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","102.266",".",".",".",".","Investment Advisor","Aggres. Gr.","Active","Europe","Luxembourg"
"712","ENI.MI","2018-09-30","2018-06-30","0.0","0","0.0","Neue Privat Bank AG","Aggregate MFs","Investment Managers","LOW","LOW","28.2397",".",".",".",".","Bank and Trust","Core Growth","Active","Europe","Switzerland"
"713","ENI.MI","2018-06-30","2013-12-31","0.0","0","0.0","Banca Aletti & C S.p.A","Aggregate MFs","Investment Managers",".",".",".",".",".",".",".","Bank and Trust",".","Active","Europe","Italy"
"714","ENI.MI","2019-10-31","2008-09-30","0.0","0","0.0","Sycomore Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","44.4002",".",".",".",".","Investment Advisor","GARP","Active","Europe","France"
