"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"361","ENI.MI","2020-12-31","1997-06-30","0.0005","19000","199685.25","Gutmann Kapitalanlage Aktiengesellschaft","Aggregate MFs","Investment Managers","HIGH","HIGH","126.4629","2038","529","963","0.01","Investment Advisor","Core Value","Active","Europe","Austria"
"362","ENI.MI","2020-12-31","2020-12-31","0.0005","18440","193799.79","HQ Asset Management GmbH","Aggregate MFs","Investment Managers",".",".",".","1758","957","1098","0.04","Investment Advisor",".","Active","Europe","Germany"
"363","ENI.MI","2020-08-31","2018-05-31","0.0005","18167","169136.55","Robeco Hong Kong Limited","Aggregate MFs","Investment Managers","MED","MED","67.9858","1590","454","1227","0.0","Investment Advisor",".","Active","Asia / Pacific","Hong Kong"
"364","ENI.MI","2020-12-31","2010-01-31","0.0005","18073","189942.71","Janus Henderson Investors","Aggregate MFs","Investment Managers","LOW","LOW","40.0046","91","4","161","0.01","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"365","ENI.MI","2020-12-31","1997-12-31","0.0005","17913","188261.15","Alte Leipziger Trust Investment-Gesellschaft mbH","Aggregate MFs","Investment Managers","MED","MED","62.5878","18","6","17","0.01","Investment Advisor","GARP","Active","Europe","Germany"
"366","ENI.MI","2020-09-30","2016-10-31","0.0005","17882","140140.87","BlackRock Asset Management North Asia Limited","Aggregate MFs","Investment Managers","MED","MED","92.3305","339","155","361","0.0","Investment Advisor","Index","Passive","Asia / Pacific","Hong Kong"
"367","ENI.MI","2020-08-31","2000-09-30","0.0005","17832","166017.67","Asset Management One Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","39.9376","1938","743","310","0.04","Investment Advisor/Hedge Fund","Growth","Active","Asia / Pacific","Japan"
"368","ENI.MI","2020-12-31","2015-06-30","0.0005","17451","183405.65","Wilmington Trust Investment Advisors, Inc.","Aggregate MFs","Investment Managers","HIGH","HIGH","111.288","3275","868","2623","0.0","Investment Advisor","Core Value","Active","North America","United States"
"369","ENI.MI","2020-12-31","2007-03-31","0.0005","17441","183300.55","AXA Rosenberg Investment Management LLC","Aggregate MFs","Investment Managers","MED","MED","58.2811","683","73","452","1.44","Investment Advisor/Hedge Fund","Core Value","Passive","North America","United States"
"370","ENI.MI","2020-12-31","2015-08-31","0.0005","17000","178665.75","Riverfield Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","20.8899","2024","1163","1586","0.19","Investment Advisor","Yield","Active","Europe","Switzerland"
"371","ENI.MI","2019-05-31","2016-03-31","0.0005","17000","257800.11","JRC Capital Management, Consultancy & Research GmbH","Aggregate MFs","Investment Managers",".",".",".","325","142","142","0.07","Investment Advisor",".","Active","Europe","Germany"
"372","ENI.MI","2020-07-31","2007-12-31","0.0005","17000","150938.98","Cholet Dupont Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","15.453","417","126","351","0.9","Investment Advisor","Core Growth","Active","Europe","France"
"373","ENI.MI","2020-12-31","2020-06-30","0.0005","17000","178665.75","Riverfield Partners LLP","Aggregate MFs","Investment Managers","MED","MED","53.0139","380","91","305","0.01","Investment Advisor",".","Active","Europe","United Kingdom"
"374","ENI.MI","2020-12-31","2015-05-31","0.0005","16848","177068.27","Mirae Asset Global Investments (USA) LLC","Aggregate MFs","Investment Managers","MED","MED","56.7736","721","44","296","0.05","Investment Advisor","Index","Passive","North America","United States"
"375","ENI.MI","2020-07-31","2019-11-30","0.0005","16600","147387.47","IMPact SGR S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","198.5485","153","84","154","0.01","Investment Advisor",".","Active","Europe","Italy"
"376","ENI.MI","2020-12-31","2007-09-30","0.0005","16476","173158.64","Fisher Investments","Aggregate MFs","Investment Managers","LOW","LOW","29.3288","362","72","173","0.06","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"377","ENI.MI","2020-12-31","2005-12-31","0.0004","16200","170257.95","Safdicorp S.A.","Aggregate MFs","Investment Managers","LOW","LOW","27.5115","1843","766","1956","0.04","Investment Advisor",".","Active","Europe","Switzerland"
"378","ENI.MI","2020-11-30","2001-06-30","0.0004","15810","156580.03","GNB Gestão de Ativos","Aggregate MFs","Investment Managers","MED","MED","69.4885","349","37","156","0.1","Investment Advisor","Core Growth","Active","Europe","Portugal"
"379","ENI.MI","2020-02-29","2006-09-30","0.0004","15500","190676.16","Lux Gest Asset Management S.A.","Aggregate MFs","Investment Managers","MED","MED","75.9008","299","92","141","0.04","Investment Advisor",".","Active","Europe","Luxembourg"
"380","ENI.MI","2020-12-31","1998-09-30","0.0004","14159","148807.55","Hartford Investment Management Company","Aggregate MFs","Investment Managers","LOW","LOW","27.5064","862","106","383","0.04","Investment Advisor","Core Growth","Active","North America","United States"
"381","ENI.MI","2020-12-31","2010-12-31","0.0004","14000","147136.5","EMC Gestion de Fortune S.A.","Aggregate MFs","Investment Managers","MED","MED","85.3234","1514","110","378","0.08","Investment Advisor",".","Active","Europe","Switzerland"
"382","ENI.MI","2020-06-30","2001-03-31","0.0004","12800","122049.89","AXA Rosenberg Investment Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","93.4703","1054","12","86","0.09","Investment Advisor/Hedge Fund","Core Value","Passive","Europe","United Kingdom"
"383","ENI.MI","2020-12-31","1997-09-30","0.0004","12659","133042.92","Federal Finance Gestion","Aggregate MFs","Investment Managers","MED","MED","85.2702","491","294","216","0.07","Investment Advisor","GARP","Active","Europe","France"
"384","ENI.MI","2020-06-30","2004-12-31","0.0003","12625","120381.24","Nextam Partners SGR S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","111.4653","64","64","0","0.23","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Italy"
"385","ENI.MI","2020-12-31","2018-09-30","0.0003","12459","130940.97","DONNER & REUSCHEL Luxemburg S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","107.664","190","49","86","0.04","Investment Advisor",".","Active","Europe","Luxembourg"
"386","ENI.MI","2020-03-31","2015-08-31","0.0003","12327","125350.1","AGF Investments LLC","Aggregate MFs","Investment Managers","MED","MED","91.1384","136","24","221","0.0","Investment Advisor/Hedge Fund","Core Growth","Active","North America","United States"
"387","ENI.MI","2020-12-31","2020-12-31","0.0003","12280","129059.73","FWU Invest S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","139.3434","168","5","100","0.01","Investment Advisor",".","Active","Europe","Luxembourg"
"388","ENI.MI","2020-12-31","2001-06-30","0.0003","12087","127031.35","Ecofi Investissements S.A","Aggregate MFs","Investment Managers","MED","MED","89.0599","704","218","539","0.0","Investment Advisor","Yield","Active","Europe","France"
"389","ENI.MI","2020-12-31","2012-03-31","0.0003","12000","126117.0","Crossinvest SA","Aggregate MFs","Investment Managers","LOW","LOW","48.6054","110","23","67","0.02","Investment Advisor","Core Growth","Active","Europe","Switzerland"
"390","ENI.MI","2020-11-30","2002-09-30","0.0003","11629","115171.99","INVESCO Asset Management (Japan) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","43.9841","1138","121","831","0.01","Investment Advisor","Yield","Active","Asia / Pacific","Japan"
"391","ENI.MI","2020-12-31","2013-01-31","0.0003","11500","120862.12","Generali Investments CEE, a.s.","Aggregate MFs","Investment Managers","MED","MED","56.5606","1226","602","864","0.1","Investment Advisor","Core Value","Active","Europe","Czech Republic"
"392","ENI.MI","2020-09-30","2017-06-30","0.0003","11000","86206.78","Olympia Wealth Management Ltd","Aggregate MFs","Investment Managers","MED","MED","71.3498","534","77","313","0.0","Investment Advisor",".","Active","Europe","United Kingdom"
"393","ENI.MI","2020-12-31","1997-03-31","0.0003","10800","113505.3","Santander Private Banking Gestion, S.A., S.G.I.I.C.","Aggregate MFs","Investment Managers","MED","MED","66.0984","2449","482","1607","0.39","Investment Advisor","Core Value","Active","Europe","Spain"
"394","ENI.MI","2020-12-31","2012-12-31","0.0003","10765","113137.46","BEA Union Investment Management Limited","Aggregate MFs","Investment Managers","MED","MED","59.1098","447","194","550","0.0","Investment Advisor","GARP","Active","Asia / Pacific","Hong Kong"
"395","ENI.MI","2020-05-31","2000-03-31","0.0003","10649","96000.07","Mitsubishi UFJ Kokusai Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","18.2363","1693","1146","616","0.43","Investment Advisor","Core Growth","Active","Asia / Pacific","Japan"
"396","ENI.MI","2020-12-31","2020-04-30","0.0003","10598","111382.33","Generali Personenversicherungen AG","Aggregate MFs","Investment Managers","LOW","LOW","22.0294","225","74","151","0.45","Insurance Company",".","Active","Europe","Switzerland"
"397","ENI.MI","2020-12-31","2003-06-30","0.0003","10516","110520.53","Eaton Vance Management","Aggregate MFs","Investment Managers","LOW","LOW","27.8413","2155","825","2368","0.69","Investment Advisor/Hedge Fund","Mixed Style","Active","North America","United States"
"398","ENI.MI","2020-12-31","2005-12-31","0.0003","10500","110352.37","Amundi (UK)","Aggregate MFs","Investment Managers","HIGH","HIGH","102.8343","372","44","172","0.03","Investment Advisor/Hedge Fund","GARP","Active","Europe","United Kingdom"
"399","ENI.MI","2020-09-30","2019-06-30","0.0003","10459","81966.97","Cadence Capital Management, LLC_NLE","Aggregate MFs","Investment Managers","MED","MED","85.2759","101","24","77","0.0","Investment Advisor",".","Active","North America","United States"
"400","ENI.MI","2020-12-31","2017-09-30","0.0003","10444","109763.83","Research Affiliates, LLC","Aggregate MFs","Investment Managers","MED","MED","77.4236","318","122","289","0.01","Investment Advisor/Hedge Fund","Income Value","Active","North America","United States"
"401","ENI.MI","2020-12-31","2007-03-31","0.0003","10108","106232.55","PGIM Quantitative Solutions LLC","Aggregate MFs","Investment Managers","MED","MED","53.0882","130","11","54","0.71","Investment Advisor","Core Growth","Passive","North America","United States"
"402","ENI.MI","2020-12-31","2009-09-30","0.0003","10000","105097.5","Messieurs Hottinguer & Cie Gestion Privée S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","130.9439","164","51","124","0.0","Investment Advisor",".","Active","Europe","France"
"403","ENI.MI","2020-12-31","2006-06-30","0.0003","9310","97845.77","State Street Global Advisors Australia Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","20.6938","2072","534","1105","0.09","Investment Advisor/Hedge Fund","Index","Passive","Asia / Pacific","Australia"
"404","ENI.MI","2020-12-31","2020-12-31","0.0003","9279","97519.97","Seeyond SA_NLE","Aggregate MFs","Investment Managers","MED","MED","70.8544","173","67","179","0.01","Investment Advisor",".","Active","Europe","France"
"405","ENI.MI","2020-12-31","2010-09-30","0.0003","9120","95848.92","Valiant Bank AG","Aggregate MFs","Investment Managers","MED","MED","62.8356","615","296","346","0.03","Investment Advisor","Core Growth","Active","Europe","Switzerland"
"406","ENI.MI","2020-12-31","2020-12-31","0.0002","8527","89616.64","Dominicé et Co. Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","24.9069","159","32","69","0.24","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Switzerland"
"407","ENI.MI","2019-05-31","1997-06-30","0.0002","8429","127823.36","MFI Asset Management GmbH","Aggregate MFs","Investment Managers","LOW","LOW","41.4644","867","71","714","0.0","Investment Advisor","GARP","Active","Europe","Germany"
"408","ENI.MI","2020-12-31","2019-06-30","0.0002","8429","88586.68","Merck Finck, a Quintet Private Bank (Europe) S.A. branch","Aggregate MFs","Investment Managers","HIGH","HIGH","194.4478","102","29","254","0.21","Bank and Trust","GARP","Active","Europe","Germany"
"409","ENI.MI","2020-12-31","2001-12-31","0.0002","8344","87693.35","AXA Investment Managers UK Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","48.2433","85","56","47","0.14","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"410","ENI.MI","2019-12-31","2018-12-31","0.0002","8231","127607.69","Franklin Templeton Investments (Asia) Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","99.4293","1027","389","883","0.0","Investment Advisor",".","Active","Asia / Pacific","Hong Kong"
"411","ENI.MI","2020-12-31","2017-05-31","0.0002","8062","84729.6","EB Portfoliomanagement GmbH","Aggregate MFs","Investment Managers","LOW","LOW","43.7122","331","97","279","0.01","Investment Advisor",".","Active","Europe","Austria"
"412","ENI.MI","2020-12-31","1997-03-31","0.0002","7795","81923.5","Goldman Sachs Asset Management International","Aggregate MFs","Investment Managers","HIGH","HIGH","109.151","1799","562","1402","0.01","Investment Advisor","Growth","Active","Europe","United Kingdom"
"413","ENI.MI","2020-12-31","2000-12-31","0.0002","7743","81376.99","Lingohr & Partner Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","90.72","55","0","5","1.54","Investment Advisor","Core Value","Active","Europe","Germany"
"414","ENI.MI","2020-12-31","1997-03-31","0.0002","7388","77646.03","Baring Asset Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","62.333","326","93","343","0.17","Investment Advisor","GARP","Active","Europe","United Kingdom"
"415","ENI.MI","2020-12-31","2001-12-31","0.0002","7236","76048.55","Eurobank Asset Management Mutual Fund Management Company S.A.","Aggregate MFs","Investment Managers","MED","MED","57.4794","360","7","26","0.0","Investment Advisor","Growth","Active","Europe","Greece"
"416","ENI.MI","2020-12-31","2008-12-31","0.0002","7200","75670.2","Robert Beer Investment GmbH","Aggregate MFs","Investment Managers","MED","MED","87.9709","565","206","345","0.01","Investment Advisor",".","Active","Europe","Germany"
"417","ENI.MI","2020-04-30","2002-09-30","0.0002","6842","65314.67","Thompson, Siegel & Walmsley LLC","Aggregate MFs","Investment Managers","LOW","LOW","45.8422","1370","432","1150","1.59","Investment Advisor","Core Value","Active","North America","United States"
"418","ENI.MI","2020-12-31","2008-06-30","0.0002","6780","71256.1","ANIMA Asset Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","65.5038","506","259","276","0.01","Investment Advisor","Momentum","Active","Europe","Ireland"
"419","ENI.MI","2020-09-30","2020-03-31","0.0002","6700","52507.76","Jesmond Mizzi Financial Advisors Ltd","Aggregate MFs","Investment Managers","LOW","LOW","47.3956","244","63","377","0.18","Investment Advisor",".","Active","Europe","Malta"
"420","ENI.MI","2020-11-30","2020-08-31","0.0002","6655","65910.19","Natixis Investment Managers","Aggregate MFs","Investment Managers","HIGH","HIGH","229.604","98","1","59","0.0","Investment Advisor",".","Active","Europe","France"
"421","ENI.MI","2020-10-31","2007-03-31","0.0002","6532","45730.62","LSV Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","27.2622","193","66","160","0.0","Investment Advisor","Deep Value","Passive","North America","United States"
"422","ENI.MI","2020-10-31","2016-03-31","0.0002","6532","45730.62","Franklin Equity Group","Aggregate MFs","Investment Managers","LOW","LOW","19.6889","137","32","133","0.35","Investment Advisor","Core Growth","Active","North America","United States"
"423","ENI.MI","2020-12-31","1997-09-30","0.0002","6500","68313.37","Warburg Invest Kapitalanlagegesellschaft mbH","Aggregate MFs","Investment Managers","MED","MED","95.3064","1849","974","979","0.0","Investment Advisor","Core Growth","Active","Europe","Germany"
"424","ENI.MI","2020-12-31","2015-09-30","0.0002","6471","68008.59","Agincourt Capital Management, L.L.C.","Aggregate MFs","Investment Managers","MED","MED","54.4629","2052","1167","411","0.0","Investment Advisor","Yield","Active","North America","United States"
"425","ENI.MI","2020-12-31","2019-06-30","0.0002","6317","66390.09","Ninety One Singapore Pte. Ltd.","Aggregate MFs","Investment Managers","MED","MED","50.7716","1266","623","1671","0.01","Investment Advisor/Hedge Fund",".","Active","Asia / Pacific","Singapore"
"426","ENI.MI","2020-12-31","2017-09-30","0.0002","6200","65160.45","GSD Gestion S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","158.3839","1484","619","1167","0.88","Investment Advisor","Core Growth","Active","Europe","France"
"427","ENI.MI","2020-12-31","2012-12-31","0.0002","6000","63058.5","TOP Vermögensverwaltung AG","Aggregate MFs","Investment Managers","LOW","LOW","19.2025","189","60","239","0.17","Investment Advisor",".","Active","Europe","Germany"
"428","ENI.MI","2019-12-31","2014-04-30","0.0002","5998","92988.81","Woodpecker Capital SA","Aggregate MFs","Investment Managers",".",".",".","379","109","165","0.0","Investment Advisor",".","Active","Europe","Luxembourg"
"429","ENI.MI","2019-09-30","2017-06-30","0.0002","5952","91031.35","von der Heydt & Co. AG","Aggregate MFs","Investment Managers","MED","MED","62.8649","718","98","132","3.29","Investment Advisor",".","Active","Europe","Germany"
"430","ENI.MI","2020-11-30","1997-03-31","0.0002","5738","56828.35","Ostrum Asset Management","Aggregate MFs","Investment Managers","HIGH","HIGH","121.4653","237","152","130","0.09","Investment Advisor","Core Value","Active","Europe","France"
"431","ENI.MI","2019-09-30","2016-11-30","0.0002","5493","84011.29","UBS Asset Management (Australia) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","44.925","940","324","916","0.44","Investment Advisor","GARP","Active","Asia / Pacific","Australia"
"432","ENI.MI","2020-12-31","1998-09-30","0.0002","5420","56962.84","Jyske Invest Fund Management A/S","Aggregate MFs","Investment Managers","MED","MED","91.5507","105","2","67","1.89","Investment Advisor","Core Growth","Active","Europe","Denmark"
"433","ENI.MI","2020-12-31","2015-06-30","0.0001","5395","56700.1","Grüner Fisher Investments GmbH","Aggregate MFs","Investment Managers","LOW","LOW","40.0377","89","2","136","0.0","Investment Advisor",".","Active","Europe","Germany"
"434","ENI.MI","2020-12-31","1998-06-30","0.0001","5345","56174.61","National Bank Trust","Aggregate MFs","Investment Managers","MED","MED","98.4754","286","63","179","0.4","Bank and Trust",".","Active","North America","Canada"
"435","ENI.MI","2019-12-31","2007-03-31","0.0001","5319","82462.07","Manning & Napier Advisors, LLC","Aggregate MFs","Investment Managers","MED","MED","55.1794","1093","551","1116","0.62","Investment Advisor","Core Value","Active","North America","United States"
"436","ENI.MI","2019-09-30","2019-03-31","0.0001","5222","79866.55","Symmetry Partners, LLC.","Aggregate MFs","Investment Managers","LOW","LOW","36.108","104","46","90","0.04","Investment Advisor",".","Active","North America","United States"
"437","ENI.MI","2020-12-31","2018-12-31","0.0001","5200","54650.7","EHP Funds Inc.","Aggregate MFs","Investment Managers","HIGH","HIGH","144.3098","105","40","78","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","North America","Canada"
"438","ENI.MI","2020-12-31","1997-12-31","0.0001","5073","53315.96","NBG Asset Management Mutual Funds Management Company S.A.","Aggregate MFs","Investment Managers","LOW","LOW","36.5691","1013","276","558","0.33","Investment Advisor","Core Value","Active","Europe","Greece"
"439","ENI.MI","2020-03-31","2019-10-31","0.0001","5024","51087.77","K2 Advisors L.L.C.","Aggregate MFs","Investment Managers","MED","MED","59.6972","316","118","1368","0.18","Investment Advisor/Hedge Fund","Hedge Fund","Active","North America","United States"
"440","ENI.MI","2020-09-30","2004-03-31","0.0001","5000","39184.9","Banca del Sempione SA","Aggregate MFs","Investment Managers","LOW","LOW","0.0","171","3","94","0.02","Bank and Trust","Core Growth","Active","Europe","Switzerland"
"441","ENI.MI","2020-12-31","1997-12-31","0.0001","5000","52548.75","Ersel Asset Management SGR S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","112.9795","1731","594","1353","0.0","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Italy"
"442","ENI.MI","2020-12-31","2019-06-30","0.0001","4950","52023.26","Anphiko Asset Management S.A.","Aggregate MFs","Investment Managers","MED","MED","72.048","332","271","62","0.02","Investment Advisor",".","Active","Europe","Luxembourg"
"443","ENI.MI","2020-12-31","2016-06-30","0.0001","4829","50751.58","Yuanta Securities Investment Trust Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","83.6157","626","202","1798","0.09","Investment Advisor/Hedge Fund","Core Value","Active","Asia / Pacific","Taiwan"
"444","ENI.MI","2020-12-31","1997-06-30","0.0001","4800","50446.8","Columbia Threadneedle Management Limited","Aggregate MFs","Investment Managers","LOW","LOW","42.8671","2998","987","672","0.0","Investment Advisor/Hedge Fund","Growth","Active","Europe","United Kingdom"
"445","ENI.MI","2020-12-31","2003-12-31","0.0001","4539","47703.75","Eastspring Investments (Singapore) Limited","Aggregate MFs","Investment Managers","MED","MED","89.5174","4468","2913","1859","0.0","Investment Advisor","Core Value","Active","Asia / Pacific","Singapore"
"446","ENI.MI","2020-09-30","2007-03-31","0.0001","4500","35266.41","Artisan Partners Limited Partnership","Aggregate MFs","Investment Managers","LOW","LOW","44.4041","77","19","1","0.3","Investment Advisor","Core Growth","Active","North America","United States"
"447","ENI.MI","2019-12-31","2016-04-30","0.0001","4153","64385.22","Schroder Investment Management (Europe) S.A.","Aggregate MFs","Investment Managers","MED","MED","93.3497","3745","850","1775","0.03","Investment Advisor",".","Active","Europe","Luxembourg"
"448","ENI.MI","2020-12-31","2007-03-31","0.0001","4110","43195.07","Lazard Asset Management, L.L.C.","Aggregate MFs","Investment Managers","LOW","LOW","41.6265","2442","581","2111","0.0","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"449","ENI.MI","2019-06-30","1997-06-30","0.0001","4106","68176.61","Kredietrust Luxembourg S.A.","Aggregate MFs","Investment Managers","MED","MED","83.8485","5198","3718","885","0.03","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Luxembourg"
"450","ENI.MI","2020-12-31","2020-12-31","0.0001","4035","42406.84","Skandia Asset Management Fondsmæglerselskab A/S","Aggregate MFs","Investment Managers","MED","MED","77.9898","58","2","10","0.06","Investment Advisor",".","Active","Europe","Denmark"
"451","ENI.MI","2020-12-31","2017-04-30","0.0001","4000","42039.0","ReAssure Limited","Aggregate MFs","Investment Managers","LOW","LOW","22.6414","657","152","395","0.25","Insurance Company",".","Active","Europe","United Kingdom"
"452","ENI.MI","2020-06-30","2019-11-30","0.0001","3900","37187.08","HONESTAS Finanzmanagement GmbH","Aggregate MFs","Investment Managers","MED","MED","69.0667","5221","4099","1342","0.09","Investment Advisor",".","Active","Europe","Germany"
"453","ENI.MI","2020-12-31","1997-09-30","0.0001","3769","39611.25","Creand Wealth Management","Aggregate MFs","Investment Managers","MED","MED","81.1831","1798","1328","587","0.0","Investment Advisor","Yield","Active","Europe","Spain"
"454","ENI.MI","2020-12-31","2018-03-31","0.0001","3655","38413.14","ProShare Advisors LLC","Aggregate MFs","Investment Managers","LOW","LOW","38.569","2141","1434","1350","0.94","Investment Advisor","Index","Passive","North America","United States"
"455","ENI.MI","2020-12-31","2014-03-31","0.0001","3636","38213.45","Vident Investment Advisory, LLC","Aggregate MFs","Investment Managers","MED","MED","66.9067","1652","1168","442","1.13","Investment Advisor",".","Active","North America","United States"
"456","ENI.MI","2020-03-31","2000-06-30","0.0001","3603","36637.98","DINAMIK S.A._NLE","Aggregate MFs","Investment Managers","LOW","LOW","17.03","898","629","470","0.0","Investment Advisor",".","Active","Europe","Luxembourg"
"457","ENI.MI","2020-03-31","2019-09-30","0.0001","3603","36637.98","Pire Asset Management SA","Aggregate MFs","Investment Managers","LOW","LOW","24.2094","106","3","17","0.0","Investment Advisor",".","Active","Europe","Belgium"
"458","ENI.MI","2020-12-31","2019-02-28","0.0001","3574","37561.85","Kestrel Partners LLP","Aggregate MFs","Investment Managers","LOW","LOW","45.632","172","40","64","0.02","Investment Advisor",".","Active","Europe","United Kingdom"
"459","ENI.MI","2020-12-31","2017-06-30","0.0001","3500","36784.12","Diem Client Partner AG","Aggregate MFs","Investment Managers","HIGH","HIGH","105.5937","365","165","171","0.03","Investment Advisor",".","Active","Europe","Switzerland"
"460","ENI.MI","2020-06-30","2014-03-31","0.0001","3500","33373.02","DONNER & REUSCHEL Aktiengesellschaft","Aggregate MFs","Investment Managers","HIGH","HIGH","134.9909","559","313","477","0.0","Bank and Trust","GARP","Active","Europe","Germany"
"461","ENI.MI","2020-01-31","2017-12-31","0.0001","3264","45831.49","Resona Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","36.3936","1247","474","1413","0.0","Investment Advisor",".","Active","Asia / Pacific","Japan"
"462","ENI.MI","2020-02-29","2011-06-30","0.0001","2947","36253.07","Ossiam","Aggregate MFs","Investment Managers","HIGH","HIGH","212.305","480","157","283","0.0","Investment Advisor",".","Active","Europe","France"
"463","ENI.MI","2020-12-31","2019-09-30","0.0001","2936","30856.63","Fulcrum Asset Management LLP","Aggregate MFs","Investment Managers","HIGH","HIGH","232.1536","141","20","44","0.12","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"464","ENI.MI","2020-12-31","2010-03-31","0.0001","2918","30667.45","Shinhan Asset Management Co Ltd","Aggregate MFs","Investment Managers","MED","MED","58.2261","2903","1126","1679","0.0","Investment Advisor","Core Value","Active","Asia / Pacific","South Korea"
"465","ENI.MI","2019-08-31","2017-08-31","0.0001","2850","42843.96","ArcInvest AG","Aggregate MFs","Investment Managers","MED","MED","57.1232","96","52","36","0.0","Investment Advisor",".","Active","Europe","Liechtenstein"
"466","ENI.MI","2019-12-31","2015-12-31","0.0001","2777","43052.67","SinoPac Securities Investment Trust Co., Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","200.0149","101","3","21","0.01","Investment Advisor","Core Growth","Active","Asia / Pacific","Taiwan"
"467","ENI.MI","2020-12-31","2000-12-31","0.0001","2658","27934.92","Caja Laboral Gestión S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","MED","MED","71.3448","48","38","235","0.02","Investment Advisor","GARP","Active","Europe","Spain"
"468","ENI.MI","2020-04-30","2018-06-30","0.0001","2516","24018.08","AXA Investment Managers - Real Assets","Aggregate MFs","Investment Managers","MED","MED","92.03","38","6","49","0.0","Investment Advisor",".","Active","Europe","France"
"469","ENI.MI","2019-12-31","2019-06-30","0.0001","2500","38758.26","AZ Swiss & Partners S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","171.3426","1599","281","158","0.13","Investment Advisor",".","Active","Europe","Switzerland"
"470","ENI.MI","2020-12-31","1997-03-31","0.0001","2452","25769.91","INVESCO Asset Management Deutschland GmbH","Aggregate MFs","Investment Managers","MED","MED","71.4903","912","265","870","0.02","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Germany"
"471","ENI.MI","2020-12-31","2020-06-30","0.0001","2431","25549.2","Pacific Asset Management LLP","Aggregate MFs","Investment Managers","MED","MED","59.3099","296","186","150","0.06","Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"472","ENI.MI","2020-12-31","1999-12-31","0.0001","2400","25223.4","Dr. Kohlhase Vermögensverwaltungsgesellschaft mbH","Aggregate MFs","Investment Managers","MED","MED","67.0132","345","90","73","0.0","Investment Advisor","GARP","Active","Europe","Germany"
"473","ENI.MI","2020-12-31","2005-06-30","0.0001","2400","25223.4","Desjardins Global Asset Management","Aggregate MFs","Investment Managers","MED","MED","59.1739","926","415","984","0.0","Investment Advisor/Hedge Fund","Core Value","Active","North America","Canada"
"474","ENI.MI","2020-12-31","2008-04-30","0.0001","2307","24245.99","Kathrein Capital Management AG","Aggregate MFs","Investment Managers","MED","MED","89.1268","157","33","162","0.0","Investment Advisor",".","Active","Europe","Austria"
"475","ENI.MI","2020-03-31","2019-07-31","0.0001","2270","23083.05","Neuberger Berman Asset Management Ireland Ltd","Aggregate MFs","Investment Managers","MED","MED","50.0691","287","142","99","0.0","Investment Advisor",".","Active","Europe","Ireland"
"476","ENI.MI","2020-12-31","1999-03-31","0.0001","2000","21019.5","Bankinter Gestión de Activos, SGIIC S.A.","Aggregate MFs","Investment Managers","MED","MED","68.6297","604","350","321","0.05","Investment Advisor","Core Growth","Active","Europe","Spain"
