"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"591","ENI.MI","2018-12-31","2008-06-30","0.0002","6780","106596.52","ANIMA Asset Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","92.7371","2293","333","394","0.0","Investment Advisor","Momentum","Active","Europe","Ireland"
"592","ENI.MI","2018-12-31","1998-12-31","0.0002","6145","96612.92","London Capital Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","34.1207","484","403","248","0.0","Investment Advisor","GARP","Active","North America","Canada"
"593","ENI.MI","2018-09-30","2018-03-31","0.0002","6132","115896.64","Edmond De Rothschild Asset Management (Luxembourg)","Aggregate MFs","Investment Managers",".",".",".","119","13","50","0.0","Investment Advisor",".","Active","Europe","Luxembourg"
"594","ENI.MI","2018-08-31","2002-03-31","0.0002","6100","113065.16","Amundi Japan Ltd.","Aggregate MFs","Investment Managers","MED","MED","93.4871","4945","1520","3403","0.0","Investment Advisor","Growth","Active","Asia / Pacific","Japan"
"595","ENI.MI","2018-10-31","2011-11-30","0.0002","6000","106581.31","Lemanik Asset Management S.A.","Aggregate MFs","Investment Managers","LOW","LOW","47.367","1014","858","698","0.0","Investment Advisor","Core Growth","Active","Europe","Luxembourg"
"596","ENI.MI","2018-12-31","1999-09-30","0.0002","6000","94333.45","LRI Invest S.A.","Aggregate MFs","Investment Managers","MED","MED","86.5508","2845","117","2734","0.0","Investment Advisor","GARP","Active","Europe","Luxembourg"
"597","ENI.MI","2018-12-31","2007-03-31","0.0002","5974","93924.42","PineBridge Investments LLC","Aggregate MFs","Investment Managers","MED","MED","76.8427","2264","968","2111","0.0","Investment Advisor/Hedge Fund","GARP","Active","North America","United States"
"598","ENI.MI","2018-12-31","2017-06-30","0.0002","5952","93578.53","von der Heydt & Co. AG","Aggregate MFs","Investment Managers","MED","MED","67.379","2374","1269","1339","0.0","Investment Advisor",".","Active","Europe","Germany"
"599","ENI.MI","2018-12-31","2018-03-31","0.0002","5947","93500.17","ProShare Advisors LLC","Aggregate MFs","Investment Managers","LOW","LOW","27.5198","464","78","628","0.0","Investment Advisor","Index","Passive","North America","United States"
"600","ENI.MI","2018-09-30","2010-06-30","0.0002","5921","111908.39","KB Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","45.8346","135","38","91","0.0","Investment Advisor","GARP","Active","Asia / Pacific","South Korea"
"601","ENI.MI","2018-12-31","1997-12-31","0.0002","5906","92855.31","RBC Global Asset Management Inc.","Aggregate MFs","Investment Managers","LOW","LOW","28.9705","190","25","134","0.0","Investment Advisor","Core Value","Active","North America","Canada"
"602","ENI.MI","2018-12-31","2016-04-30","0.0002","5707","89726.83","Schroder Investment Management (Europe) S.A.","Aggregate MFs","Investment Managers","MED","MED","52.3146","254","25","168","0.0","Investment Advisor",".","Active","Europe","Luxembourg"
"603","ENI.MI","2018-12-31","2008-06-30","0.0002","5707","89726.6","Schroder Investment Management (Switzerland) AG","Aggregate MFs","Investment Managers","MED","MED","52.1839","50","10","69","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"604","ENI.MI","2018-09-30","2016-03-31","0.0002","5700","107731.71","J. de Demandolx Gestion S.A.","Aggregate MFs","Investment Managers",".",".",".","462","245","225","0.0","Investment Advisor",".","Active","Europe","France"
"605","ENI.MI","2018-09-30","2007-09-30","0.0002","5650","106786.7","GVC Gaesco Gestión SGIIC S.A.","Aggregate MFs","Investment Managers","LOW","LOW","29.3007","320","134","82","0.0","Investment Advisor","Growth","Active","Europe","Spain"
"606","ENI.MI","2018-12-31","2013-09-30","0.0002","5636","88610.56","Franklin Templeton ITMC","Aggregate MFs","Investment Managers","MED","MED","74.1751","1169","402","525","0.0","Investment Advisor",".","Active","Asia / Pacific","South Korea"
"607","ENI.MI","2018-12-31","2016-06-30","0.0001","5256","82635.88","Yuanta Securities Investment Trust Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","68.3056","1169","495","482","0.0","Investment Advisor/Hedge Fund","Core Value","Active","Asia / Pacific","Taiwan"
"608","ENI.MI","2018-12-31","2017-09-30","0.0001","5250","82541.77","BNP Paribas Real Estate","Aggregate MFs","Investment Managers","LOW","LOW","29.1143","2364","379","1639","0.0","Investment Advisor",".","Active","Europe","Germany"
"609","ENI.MI","2018-09-30","2000-12-31","0.0001","5112","96618.33","Caja Laboral Gestión S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","MED","MED","54.2533","52","8","55","0.0","Investment Advisor","GARP","Active","Europe","Spain"
"610","ENI.MI","2018-12-31","2018-12-31","0.0001","5030","79082.67","HAC VermögensManagement AG","Aggregate MFs","Investment Managers","MED","MED","63.6079","72","50","843","0.0","Investment Advisor","Deep Value","Active","Europe","Germany"
"611","ENI.MI","2018-12-31","2014-11-30","0.0001","5000","78611.0","ACA Asset management Company & Associés","Aggregate MFs","Investment Managers","MED","MED","85.4107","548","133","391","0.0","Investment Advisor",".","Active","Europe","France"
"612","ENI.MI","2018-12-31","2017-09-30","0.0001","5000","78611.0","GSD Gestion S.A.","Aggregate MFs","Investment Managers","LOW","LOW","45.6717","299","55","307","0.0","Investment Advisor","Core Growth","Active","Europe","France"
"613","ENI.MI","2018-11-30","2005-12-31","0.0001","4936","79565.36","Amundi (UK)","Aggregate MFs","Investment Managers","MED","MED","61.0478","3276","1941","1978","0.0","Investment Advisor/Hedge Fund","GARP","Active","Europe","United Kingdom"
"614","ENI.MI","2018-12-31","2014-06-30","0.0001","4900","77038.99","ZEST SA","Aggregate MFs","Investment Managers","HIGH","HIGH","141.6414","440","70","428","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Switzerland"
"615","ENI.MI","2018-12-31","2005-06-30","0.0001","4800","75466.56","Signal Iduna Asset Management GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","118.1361","2601","1139","1829","0.0","Investment Advisor","Income Value","Active","Europe","Germany"
"616","ENI.MI","2018-12-31","2017-04-30","0.0001","4774","75057.78","Berner Kantonalbank AG","Aggregate MFs","Investment Managers","LOW","LOW","19.1389","40","11","8","0.0","Bank and Trust","Core Value","Active","Europe","Switzerland"
"617","ENI.MI","2018-06-30","2018-06-30","0.0001","4704","87414.9","Rasmala Investments","Aggregate MFs","Investment Managers","LOW","LOW","40.4719","44","44","0","0.0","Investment Advisor",".","Active","Middle East","United Arab Emirates"
"618","ENI.MI","2018-12-31","2016-11-30","0.0001","4690","73737.12","UBS Asset Management (Australia) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","46.5208","360","70","346","0.0","Investment Advisor","GARP","Active","Asia / Pacific","Australia"
"619","ENI.MI","2018-12-31","2015-12-31","0.0001","4643","72998.37","Kiwoom Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","32.7231","520","200","301","0.0","Investment Advisor",".","Active","Asia / Pacific","South Korea"
"620","ENI.MI","2018-03-31","2013-02-28","0.0001","4600","80848.22","ALBION FINANCE SA_NLE","Aggregate MFs","Investment Managers","HIGH","HIGH","153.4351","409","191","384","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"621","ENI.MI","2018-12-31","1997-03-31","0.0001","4520","71064.53","Aberdeen Asset Investments Limited","Aggregate MFs","Investment Managers","LOW","LOW","38.2649","741","155","337","0.0","Investment Advisor","Core Growth","Active","Europe","United Kingdom"
"622","ENI.MI","2018-12-31","2001-12-31","0.0001","4342","68265.97","Invesco Canada Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","27.1549","316","146","970","0.0","Investment Advisor","Core Growth","Active","North America","Canada"
"623","ENI.MI","2018-12-31","2007-12-31","0.0001","4000","62888.97","Compass Asset Management SA","Aggregate MFs","Investment Managers","HIGH","HIGH","102.9685","390","185","213","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Switzerland"
"624","ENI.MI","2018-12-31","2018-12-31","0.0001","3830","60216.19","EHP Funds Inc.","Aggregate MFs","Investment Managers",".",".",".","560","176","444","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","North America","Canada"
"625","ENI.MI","2018-12-31","2007-09-30","0.0001","3829","60200.3","Fisher Investments","Aggregate MFs","Investment Managers","LOW","LOW","28.0187","1092","419","911","0.0","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"626","ENI.MI","2017-12-31","2015-07-31","0.0001","3810","63072.66","ProFund Advisors LLC","Aggregate MFs","Investment Managers","LOW","LOW","38.8048","2404","393","1112","0.0","Investment Advisor","Index","Passive","North America","United States"
"627","ENI.MI","2018-12-31","1997-09-30","0.0001","3783","59477.08","Creand Wealth Management","Aggregate MFs","Investment Managers","MED","MED","58.7594","1543","1390","282","0.0","Investment Advisor","Yield","Active","Europe","Spain"
"628","ENI.MI","2018-08-31","2008-04-30","0.0001","3645","67561.17","Kathrein Capital Management AG","Aggregate MFs","Investment Managers",".",".",".","71","7","25","0.0","Investment Advisor",".","Active","Europe","Austria"
"629","ENI.MI","2018-12-31","2015-12-31","0.0001","3471","54571.9","IST Investmentstiftung","Aggregate MFs","Investment Managers","MED","MED","53.4753","1852","342","533","0.0","Foundation","Core Value","Active","Europe","Switzerland"
"630","ENI.MI","2018-12-31","2015-12-31","0.0001","3381","53156.76","SinoPac Securities Investment Trust Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","98.7337","4568","3487","1303","0.0","Investment Advisor","Core Growth","Active","Asia / Pacific","Taiwan"
"631","ENI.MI","2018-09-30","2008-06-30","0.0001","3322","62786.8","Trea Asset Management S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","113.7419","87","53","75","0.0","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Spain"
"632","ENI.MI","2018-12-31","2018-12-31","0.0001","3277","51521.65","Artico Partners AG","Aggregate MFs","Investment Managers","MED","MED","66.3971","2722","1133","922","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"633","ENI.MI","2017-03-31","2009-09-30","0.0001","3220","52634.44","Zarifi Gestion","Aggregate MFs","Investment Managers",".",".",".","191","11","132","0.0","Investment Advisor",".","Active","Europe","France"
"634","ENI.MI","2018-12-31","2007-03-31","0.0001","3138","49336.4","Artisan Partners Limited Partnership","Aggregate MFs","Investment Managers","MED","MED","55.0599","344","68","442","0.0","Investment Advisor","Core Growth","Active","North America","United States"
"635","ENI.MI","2017-06-30","2014-03-31","0.0001","3102","46631.13","IQ EQ Fund Management (Ireland) Limited","Aggregate MFs","Investment Managers","LOW","LOW","41.3904","266","6","44","0.0","Investment Advisor","Core Growth","Active","Europe","Ireland"
"636","ENI.MI","2017-12-31","2017-12-31","0.0001","3094","51219.62","Resona Asset Management Co., Ltd.","Aggregate MFs","Investment Managers",".",".",".","731","37","306","0.0","Investment Advisor",".","Active","Asia / Pacific","Japan"
"637","ENI.MI","2018-06-30","2004-03-31","0.0001","3080","57235.95","Pharus Management S.A.","Aggregate MFs","Investment Managers","MED","MED","58.3113","3234","1133","3090","0.0","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Switzerland"
"638","ENI.MI","2018-12-31","2018-06-30","0.0001","3011","47339.54","Quaestio Capital Management SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","57.2168","1991","1069","2512","0.0","Investment Advisor",".","Active","Europe","Italy"
"639","ENI.MI","2018-01-31","2017-01-31","0.0001","2938","52859.61","Resona Bank, Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","13.4286","507","282","338","0.0","Bank and Trust","Index","Passive","Asia / Pacific","Japan"
"640","ENI.MI","2017-12-05","2006-12-31","0.0001","2900","48008.05","PGIM Japan Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","0.0","49","2","49","0.0","Investment Advisor","Index","Passive","Asia / Pacific","Japan"
"641","ENI.MI","2018-12-31","2017-08-31","0.0001","2850","44808.27","ArcInvest AG","Aggregate MFs","Investment Managers","MED","MED","52.7563","3113","2081","839","0.0","Investment Advisor",".","Active","Europe","Liechtenstein"
"642","ENI.MI","2018-11-30","2018-07-31","0.0001","2741","44183.28","Renaissance Investment Management","Aggregate MFs","Investment Managers","LOW","LOW","46.6744","124","47","69","0.0","Investment Advisor","GARP","Active","North America","United States"
"643","ENI.MI","2018-12-31","2018-06-30","0.0001","2722","42795.83","AXA Investment Managers - Real Assets","Aggregate MFs","Investment Managers","MED","MED","90.3057","121","6","45","0.0","Investment Advisor",".","Active","Europe","France"
"644","ENI.MI","2018-12-31","1998-12-31","0.0001","2705","42528.55","La Française Systematic Asset Management GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","187.1564","98","25","32","0.0","Investment Advisor","Core Value","Active","Europe","Germany"
"645","ENI.MI","2018-12-31","2017-02-28","0.0001","2505","39384.11","First Sentier Investments (U.K.) Ltd","Aggregate MFs","Investment Managers","MED","MED","74.6066","1182","458","750","0.0","Investment Advisor",".","Active","Europe","United Kingdom"
"646","ENI.MI","2018-12-31","2015-08-31","0.0001","2485","39069.67","Zadig Asset Management L.L.P.","Aggregate MFs","Investment Managers","HIGH","HIGH","129.6172","1037","285","333","0.0","Investment Advisor","Hedge Fund","Active","Europe","United Kingdom"
"647","ENI.MI","2017-12-31","2016-10-31","0.0001","2458","40690.97","Cambiar Investors LLC","Aggregate MFs","Investment Managers","MED","MED","55.6199","368","43","18","0.0","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"648","ENI.MI","2018-12-31","1999-12-31","0.0001","2400","37733.28","Dr. Kohlhase Vermögensverwaltungsgesellschaft mbH","Aggregate MFs","Investment Managers","LOW","LOW","0.0","126","25","138","0.0","Investment Advisor","GARP","Active","Europe","Germany"
"649","ENI.MI","2018-12-31","2018-12-31","0.0001","2324","36538.49","JPMorgan Asset Management (China) Company Limited.","Aggregate MFs","Investment Managers","HIGH","HIGH","116.2611","37","1","167","0.0","Investment Advisor","Growth","Active","Asia / Pacific","China (Mainland)"
"650","ENI.MI","2018-04-30","2012-10-31","0.0001","2279","44587.95","St. Galler Kantonalbank AG","Aggregate MFs","Investment Managers","LOW","LOW","21.6227",".",".",".",".","Investment Advisor","Core Value","Active","Europe","Switzerland"
"651","ENI.MI","2018-12-31","2015-05-31","0.0001","2243","35264.89","Mirae Asset Global Investments (USA) LLC","Aggregate MFs","Investment Managers","MED","MED","61.3274",".",".",".",".","Investment Advisor","Index","Passive","North America","United States"
"652","ENI.MI","2018-12-31","2018-09-30","0.0001","2215","34824.67","Ashburton Fund Managers (Proprietary) Limited","Aggregate MFs","Investment Managers","HIGH","HIGH","104.7276",".",".",".",".","Investment Advisor",".","Active","Africa","South Africa"
"653","ENI.MI","2017-05-31","1998-12-31","0.0001","2061","32643.35","Merrion Investment Managers","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Ireland"
"654","ENI.MI","2018-12-31","2005-12-31","0.0001","2008","31570.18","DUX Inversores, SGIIC, S.A.","Aggregate MFs","Investment Managers","MED","MED","65.2579",".",".",".",".","Investment Advisor","Yield","Active","Europe","Spain"
"655","ENI.MI","2017-12-31","2015-06-30","0.0001","2000","33109.0","Grüner Fisher Investments GmbH","Aggregate MFs","Investment Managers",".",".",".",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"656","ENI.MI","2018-12-31","2018-10-31","0.0001","1940","30501.07","Zuger Kantonalbank","Aggregate MFs","Investment Managers","HIGH","HIGH","241.7528",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"657","ENI.MI","2018-12-31","2016-06-30","0.0","1735","27278.02","Evolve Funds Group Inc","Aggregate MFs","Investment Managers","HIGH","HIGH","166.3657",".",".",".",".","Investment Advisor",".","Active","North America","Canada"
"658","ENI.MI","2018-12-31","2018-06-30","0.0","1700","26727.74","Cohen & Steers UK Limited","Aggregate MFs","Investment Managers","MED","MED","87.1501",".",".",".",".","Investment Advisor",".","Passive","Europe","United Kingdom"
"659","ENI.MI","2018-09-30","2015-06-30","0.0","1684","31828.11","Kyobo AXA Investment Managers Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","67.4367",".",".",".",".","Investment Advisor","Core Growth","Active","Asia / Pacific","South Korea"
"660","ENI.MI","2018-12-31","2018-12-31","0.0","1645","25863.02","Franklin Templeton Investments (Asia) Ltd.","Aggregate MFs","Investment Managers","MED","MED","90.606",".",".",".",".","Investment Advisor",".","Active","Asia / Pacific","Hong Kong"
"661","ENI.MI","2018-12-31","2014-10-31","0.0","1555","24448.09","Neuberger Berman, LLC","Aggregate MFs","Investment Managers","LOW","LOW","30.5185",".",".",".",".","Investment Advisor/Hedge Fund","GARP","Active","North America","United States"
"662","ENI.MI","2018-12-31","2018-12-31","0.0","1512","23771.97","Fairtree Asset Management (Pty) Ltd","Aggregate MFs","Investment Managers","MED","MED","55.4339",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Africa","South Africa"
"663","ENI.MI","2018-12-31","2017-09-30","0.0","1510","23740.52","Fubon Asset Management Company Ltd.","Aggregate MFs","Investment Managers","MED","MED","69.6565",".",".",".",".","Investment Advisor","Core Growth","Active","Asia / Pacific","Taiwan"
"664","ENI.MI","2018-12-31","2011-06-30","0.0","1501","23599.02","Ossiam","Aggregate MFs","Investment Managers","HIGH","HIGH","307.3621",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"665","ENI.MI","2018-12-31","2015-08-31","0.0","1500","23583.3","Wyss & Partner, Vermögensverwaltung und Anlageberatung AG","Aggregate MFs","Investment Managers","MED","MED","96.8121",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"666","ENI.MI","2018-12-31","2018-07-31","0.0","1311","20611.8","Arabesque Asset Management Ltd","Aggregate MFs","Investment Managers","HIGH","HIGH","246.472",".",".",".",".","Investment Advisor",".","Active","Europe","United Kingdom"
"667","ENI.MI","2018-11-30","2014-06-30","0.0","1200","19343.28","Schiketanz Capital Advisors GmbH","Aggregate MFs","Investment Managers",".",".",".",".",".",".",".","Investment Advisor","Core Growth","Active","Europe","Austria"
"668","ENI.MI","2018-12-31","1999-06-30","0.0","1107","17404.48","AMF Tjänstepension AB","Aggregate MFs","Investment Managers","LOW","LOW","31.2942",".",".",".",".","Pension Fund","Growth","Active","Europe","Sweden"
"669","ENI.MI","2018-12-31","2017-12-31","0.0","1096","17231.53","GWL Investment Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","18.1745",".",".",".",".","Investment Advisor","Core Growth","Active","North America","Canada"
"670","ENI.MI","2018-12-31","2016-10-31","0.0","902","14181.42","BlackRock Investment Management (Australia) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","37.1433",".",".",".",".","Investment Advisor","Index","Passive","Asia / Pacific","Australia"
"671","ENI.MI","2018-12-31","2016-12-31","0.0","845","13285.29","Schroder Investment Management (Hong Kong) Ltd.","Aggregate MFs","Investment Managers","MED","MED","59.4221",".",".",".",".","Investment Advisor/Hedge Fund","GARP","Active","Asia / Pacific","Hong Kong"
"672","ENI.MI","2018-12-31","2002-06-30","0.0","802","12609.2","Les Fils Dreyfus & Cie SA, Banquiers","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Bank and Trust","Growth","Active","Europe","Switzerland"
"673","ENI.MI","2018-12-31","2017-04-30","0.0","782","12294.76","Thurgauer Kantonalbank","Aggregate MFs","Investment Managers","MED","MED","63.4353",".",".",".",".","Bank and Trust","Specialty","Active","Europe","Switzerland"
"674","ENI.MI","2018-12-31","2018-12-31","0.0","685","10769.71","PIMCO Europe Ltd.","Aggregate MFs","Investment Managers","MED","MED","90.3729",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"675","ENI.MI","2018-02-28","2017-02-28","0.0","592","9899.13","Nomura Asset Management Singapore Ltd.","Aggregate MFs","Investment Managers","MED","MED","55.7186",".",".",".",".","Investment Advisor","Core Growth","Active","Asia / Pacific","Singapore"
"676","ENI.MI","2017-06-30","2015-06-30","0.0","479","7200.62","LGA Investissements Associé_NLE","Aggregate MFs","Investment Managers","MED","MED","77.7784",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"677","ENI.MI","2018-12-31","2018-12-31","0.0","443","6964.95","Claresco Finance S.A.","Aggregate MFs","Investment Managers",".",".",".",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"678","ENI.MI","2018-12-31","2015-06-30","0.0","412","6477.55","LMCG Investments, LLC","Aggregate MFs","Investment Managers","LOW","LOW","49.7236",".",".",".",".","Investment Advisor/Hedge Fund","Growth","Active","North America","United States"
"679","ENI.MI","2018-12-31","2018-12-31","0.0","208","3270.23","Vontobel Asset Management S.A.","Aggregate MFs","Investment Managers","MED","MED","54.38",".",".",".",".","Investment Advisor",".","Active","Europe","Luxembourg"
"680","ENI.MI","2018-12-31","2018-07-31","0.0","204","3207.33","Graubündner Kantonalbank","Aggregate MFs","Investment Managers","HIGH","HIGH","114.3792",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"681","ENI.MI","2017-08-31","2016-11-30","0.0","0","0.0","SerMont Asset Management SA","Aggregate MFs","Investment Managers","HIGH","HIGH","371.4127",".",".",".",".","Investment Advisor",".","Active","Europe","Liechtenstein"
"682","ENI.MI","2018-03-31","2017-07-31","0.0","0","0.0","Vanguard Investments Canada Inc.","Aggregate MFs","Investment Managers","HIGH","HIGH","245.4329",".",".",".",".","Investment Advisor","Index","Passive","North America","Canada"
"683","ENI.MI","2018-05-31","2018-04-30","0.0","0","0.0","True Potential Investments LLP","Aggregate MFs","Investment Managers","LOW","LOW","45.8209",".",".",".",".","Investment Advisor",".","Active","Europe","United Kingdom"
"684","ENI.MI","2018-11-30","2016-12-31","0.0","0","0.0","GAM Capital Management (Switzerland) AG","Aggregate MFs","Investment Managers","HIGH","HIGH","175.0069",".",".",".",".","Investment Advisor/Hedge Fund",".","Active","Europe","Switzerland"
"685","ENI.MI","2017-12-31","2016-11-30","0.0","0","0.0","Tassi & Co. Limited","Aggregate MFs","Investment Managers","HIGH","HIGH","122.5299",".",".",".",".","Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"686","ENI.MI","2018-05-31","2014-05-31","0.0","0","0.0","Navigera AB","Aggregate MFs","Investment Managers","LOW","LOW","49.7303",".",".",".",".","Investment Advisor",".","Active","Europe","Sweden"
"687","ENI.MI","2017-12-31","2017-06-30","0.0","0","0.0","Ambrosetti Asset Management SIM S.p.A.","Aggregate MFs","Investment Managers","MED","MED","95.2984",".",".",".",".","Investment Advisor",".","Active","Europe","Italy"
"688","ENI.MI","2018-08-31","2014-09-30","0.0","0","0.0","SKALIS Asset Management AG","Aggregate MFs","Investment Managers","MED","MED","93.7404",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"689","ENI.MI","2018-09-30","2018-01-31","0.0","0","0.0","Sanditon Asset Management Limited","Aggregate MFs","Investment Managers","MED","MED","84.9135",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"690","ENI.MI","2017-03-31","2016-02-29","0.0","0","0.0","Lombard Odier Asset Management (Europe) Ltd","Aggregate MFs","Investment Managers","MED","MED","56.9428",".",".",".",".","Investment Advisor","GARP","Active","Europe","United Kingdom"
"691","ENI.MI","2018-05-31","2013-06-30","0.0","0","0.0","Degroof Petercam Asset Services SA","Aggregate MFs","Investment Managers","HIGH","HIGH","108.2512",".",".",".",".","Investment Advisor",".","Active","Europe","Luxembourg"
"692","ENI.MI","2017-03-31","2016-06-30","0.0","0","0.0","Atlas Capital Management S.A","Aggregate MFs","Investment Managers","LOW","LOW","14.4999",".",".",".",".","Investment Advisor",".","Active","Africa","Morocco"
"693","ENI.MI","2018-09-30","2018-06-30","0.0","0","0.0","Praude Asset Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","26.8111",".",".",".",".","Investment Advisor",".","Active","Europe","Malta"
"694","ENI.MI","2018-11-30","2018-08-31","0.0","0","0.0","FIL Gestion","Aggregate MFs","Investment Managers",".",".",".",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"695","ENI.MI","2018-12-31","2018-06-30","0.0","0","0.0","Mapfre Asset Management, SGIIC, S.A.","Aggregate MFs","Investment Managers","MED","MED","53.3608",".",".",".",".","Investment Advisor",".","Active","Europe","Spain"
"696","ENI.MI","2018-09-30","2017-06-30","0.0","0","0.0","Naventi Fonder AB","Aggregate MFs","Investment Managers","MED","MED","59.183",".",".",".",".","Investment Advisor",".","Active","Europe","Sweden"
"697","ENI.MI","2017-06-30","2011-09-30","0.0","0","0.0","Swiss Wealth Management SA","Aggregate MFs","Investment Managers","MED","MED","67.1274",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"698","ENI.MI","2018-01-31","2014-01-31","0.0","0","0.0","Banca Passadore & C. S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","119.966",".",".",".",".","Bank and Trust",".","Active","Europe","Italy"
"699","ENI.MI","2018-09-30","2017-03-31","0.0","0","0.0","VI Vorsorgeinvest AG","Aggregate MFs","Investment Managers","LOW","LOW","40.4328",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"700","ENI.MI","2017-10-31","2012-12-31","0.0","0","0.0","Duemme International Luxembourg S.A._NLE","Aggregate MFs","Investment Managers","LOW","LOW","10.3699",".",".",".",".","Investment Advisor",".","Active","Europe","Luxembourg"
"701","ENI.MI","2018-10-31","2014-08-31","0.0","0","0.0","Carthesio S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","185.921",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"702","ENI.MI","2018-09-30","2017-03-31","0.0","0","0.0","SNB Capital Company SJSC","Aggregate MFs","Investment Managers","LOW","LOW","21.4672",".",".",".",".","Investment Advisor",".","Active","Middle East","Saudi Arabia"
"703","ENI.MI","2018-04-30","2008-12-31","0.0","0","0.0","Elan Capital-Partners GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","131.4957",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"704","ENI.MI","2018-09-30","2016-11-30","0.0","0","0.0","Merit Capital NV","Aggregate MFs","Investment Managers",".",".",".",".",".",".",".","Investment Advisor",".","Active","Europe","Belgium"
"705","ENI.MI","2018-03-31","2016-03-31","0.0","0","0.0","Richard Bernstein Advisors LLC","Aggregate MFs","Investment Managers","MED","MED","59.8497",".",".",".",".","Investment Advisor","Core Growth","Active","North America","United States"
"706","ENI.MI","2018-10-31","2013-10-31","0.0","0","0.0","Momentum Alternative Investments SA","Aggregate MFs","Investment Managers","HIGH","HIGH","138.0918",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Switzerland"
"707","ENI.MI","2017-12-31","2013-03-31","0.0","0","0.0","Union Investment Luxembourg S.A.","Aggregate MFs","Investment Managers","MED","MED","74.7127",".",".",".",".","Investment Advisor",".","Active","Europe","Luxembourg"
"708","ENI.MI","2018-04-30","2017-06-30","0.0","0","0.0","8a+ Investimenti SGR","Aggregate MFs","Investment Managers","HIGH","HIGH","211.7397",".",".",".",".","Investment Advisor/Hedge Fund","GARP","Active","Europe","Italy"
"709","ENI.MI","2017-05-31","2015-11-30","0.0","0","0.0","BlackRock (Luxembourg) S.A.","Aggregate MFs","Investment Managers","MED","MED","78.35",".",".",".",".","Investment Advisor","Specialty","Passive","Europe","Luxembourg"
